base_model,task,module,layer,module_type,dose_label,dose,lora_fro,head_fro,scalar_gamma_head_matched,suppressed_directions
Qwen3-8B,metamath,base_model.model.model.layers.31.mlp.up_proj,31,up_proj,0p00,0.0,1.8648277521133423,1.8648277521133423,1.0,3
Qwen3-8B,metamath,base_model.model.model.layers.31.mlp.up_proj,31,up_proj,0p25,0.25,1.8648277521133423,1.5634891986846924,0.838409423828125,3
Qwen3-8B,metamath,base_model.model.model.layers.31.mlp.up_proj,31,up_proj,0p50,0.5,1.8648277521133423,1.2796093225479126,0.6861809492111206,3
Qwen3-8B,metamath,base_model.model.model.layers.31.mlp.up_proj,31,up_proj,1p00,1.0,1.8648277521133423,0.8373515009880066,0.4490235149860382,3
Qwen3-8B,metamath,base_model.model.model.layers.31.self_attn.k_proj,31,k_proj,0p00,0.0,0.4954008460044861,0.4954008460044861,1.0,4
Qwen3-8B,metamath,base_model.model.model.layers.31.self_attn.k_proj,31,k_proj,0p25,0.25,0.4954008460044861,0.43481120467185974,0.8776957392692566,4
Qwen3-8B,metamath,base_model.model.model.layers.31.self_attn.k_proj,31,k_proj,0p50,0.5,0.4954008460044861,0.377642959356308,0.7622977495193481,4
Qwen3-8B,metamath,base_model.model.model.layers.31.self_attn.k_proj,31,k_proj,1p00,1.0,0.4954008460044861,0.28189560770988464,0.5690252780914307,4
Qwen3-8B,metamath,base_model.model.model.layers.31.self_attn.o_proj,31,o_proj,0p00,0.0,0.7716294527053833,0.7716294527053833,1.0,5
Qwen3-8B,metamath,base_model.model.model.layers.31.self_attn.o_proj,31,o_proj,0p25,0.25,0.7716294527053833,0.7246615886688232,0.9391315579414368,5
Qwen3-8B,metamath,base_model.model.model.layers.31.self_attn.o_proj,31,o_proj,0p50,0.5,0.7716294527053833,0.6809245347976685,0.8824501633644104,5
Qwen3-8B,metamath,base_model.model.model.layers.31.self_attn.o_proj,31,o_proj,1p00,1.0,0.7716294527053833,0.6058956980705261,0.7852158546447754,5
Qwen3-8B,metamath,base_model.model.model.layers.31.self_attn.q_proj,31,q_proj,0p00,0.0,0.9310669898986816,0.9310669898986816,1.0,5
Qwen3-8B,metamath,base_model.model.model.layers.31.self_attn.q_proj,31,q_proj,0p25,0.25,0.9310669898986816,0.8280777335166931,0.8893857598304749,5
Qwen3-8B,metamath,base_model.model.model.layers.31.self_attn.q_proj,31,q_proj,0p50,0.5,0.9310669898986816,0.7325336933135986,0.7867679595947266,5
Qwen3-8B,metamath,base_model.model.model.layers.31.self_attn.q_proj,31,q_proj,1p00,1.0,0.9310669898986816,0.5784373879432678,0.6212629079818726,5
Qwen3-8B,metamath,base_model.model.model.layers.31.self_attn.v_proj,31,v_proj,0p00,0.0,0.32480764389038086,0.32480764389038086,1.0,4
Qwen3-8B,metamath,base_model.model.model.layers.31.self_attn.v_proj,31,v_proj,0p25,0.25,0.32480764389038086,0.28563663363456726,0.8794024586677551,4
Qwen3-8B,metamath,base_model.model.model.layers.31.self_attn.v_proj,31,v_proj,0p50,0.5,0.32480764389038086,0.24848870933055878,0.7650334239006042,4
Qwen3-8B,metamath,base_model.model.model.layers.31.self_attn.v_proj,31,v_proj,1p00,1.0,0.32480764389038086,0.18513120710849762,0.5699718594551086,4
Qwen3-8B,metamath,base_model.model.model.layers.32.mlp.down_proj,32,down_proj,0p00,0.0,1.0341726541519165,1.0341726541519165,1.0,4
Qwen3-8B,metamath,base_model.model.model.layers.32.mlp.down_proj,32,down_proj,0p25,0.25,1.0341726541519165,0.8968414664268494,0.8672066926956177,4
Qwen3-8B,metamath,base_model.model.model.layers.32.mlp.down_proj,32,down_proj,0p50,0.5,1.0341726541519165,0.768609344959259,0.7432118058204651,4
Qwen3-8B,metamath,base_model.model.model.layers.32.mlp.down_proj,32,down_proj,1p00,1.0,1.0341726541519165,0.5643613338470459,0.5457128882408142,4
Qwen3-8B,metamath,base_model.model.model.layers.32.mlp.gate_proj,32,gate_proj,0p00,0.0,2.727564573287964,2.727564573287964,1.0,3
Qwen3-8B,metamath,base_model.model.model.layers.32.mlp.gate_proj,32,gate_proj,0p25,0.25,2.727564573287964,2.2373642921447754,0.8202791213989258,3
Qwen3-8B,metamath,base_model.model.model.layers.32.mlp.gate_proj,32,gate_proj,0p50,0.5,2.727564573287964,1.7683920860290527,0.6483410596847534,3
Qwen3-8B,metamath,base_model.model.model.layers.32.mlp.gate_proj,32,gate_proj,1p00,1.0,2.727564573287964,1.0176891088485718,0.3731127381324768,3
Qwen3-8B,metamath,base_model.model.model.layers.32.mlp.up_proj,32,up_proj,0p00,0.0,2.056891918182373,2.056891918182373,1.0,4
Qwen3-8B,metamath,base_model.model.model.layers.32.mlp.up_proj,32,up_proj,0p25,0.25,2.056891918182373,1.6978365182876587,0.8254379034042358,4
Qwen3-8B,metamath,base_model.model.model.layers.32.mlp.up_proj,32,up_proj,0p50,0.5,2.056891918182373,1.3564590215682983,0.65947026014328,4
Qwen3-8B,metamath,base_model.model.model.layers.32.mlp.up_proj,32,up_proj,1p00,1.0,2.056891918182373,0.8192123770713806,0.39827683568000793,4
Qwen3-8B,metamath,base_model.model.model.layers.32.self_attn.k_proj,32,k_proj,0p00,0.0,0.4566124379634857,0.4566124379634857,1.0,5
Qwen3-8B,metamath,base_model.model.model.layers.32.self_attn.k_proj,32,k_proj,0p25,0.25,0.4566124379634857,0.3960665464401245,0.8674020171165466,5
Qwen3-8B,metamath,base_model.model.model.layers.32.self_attn.k_proj,32,k_proj,0p50,0.5,0.4566124379634857,0.338921457529068,0.7422519326210022,5
Qwen3-8B,metamath,base_model.model.model.layers.32.self_attn.k_proj,32,k_proj,1p00,1.0,0.4566124379634857,0.24442093074321747,0.5352919101715088,5
Qwen3-8B,metamath,base_model.model.model.layers.32.self_attn.o_proj,32,o_proj,0p00,0.0,0.701348602771759,0.701348602771759,1.0,4
Qwen3-8B,metamath,base_model.model.model.layers.32.self_attn.o_proj,32,o_proj,0p25,0.25,0.701348602771759,0.6169834136962891,0.8797100782394409,4
Qwen3-8B,metamath,base_model.model.model.layers.32.self_attn.o_proj,32,o_proj,0p50,0.5,0.701348602771759,0.5400532484054565,0.7700211405754089,4
Qwen3-8B,metamath,base_model.model.model.layers.32.self_attn.o_proj,32,o_proj,1p00,1.0,0.701348602771759,0.4245784878730774,0.6053743958473206,4
Qwen3-8B,metamath,base_model.model.model.layers.32.self_attn.q_proj,32,q_proj,0p00,0.0,1.0325350761413574,1.0325350761413574,1.0,5
Qwen3-8B,metamath,base_model.model.model.layers.32.self_attn.q_proj,32,q_proj,0p25,0.25,1.0325350761413574,0.8768373131752014,0.8492082357406616,5
Qwen3-8B,metamath,base_model.model.model.layers.32.self_attn.q_proj,32,q_proj,0p50,0.5,1.0325350761413574,0.7309443354606628,0.7079123258590698,5
Qwen3-8B,metamath,base_model.model.model.layers.32.self_attn.q_proj,32,q_proj,1p00,1.0,1.0325350761413574,0.5033026933670044,0.4874436855316162,5
Qwen3-8B,metamath,base_model.model.model.layers.32.self_attn.v_proj,32,v_proj,0p00,0.0,0.3387596309185028,0.3387596309185028,1.0,5
Qwen3-8B,metamath,base_model.model.model.layers.32.self_attn.v_proj,32,v_proj,0p25,0.25,0.3387596309185028,0.29200154542922974,0.8619726896286011,5
Qwen3-8B,metamath,base_model.model.model.layers.32.self_attn.v_proj,32,v_proj,0p50,0.5,0.3387596309185028,0.24787047505378723,0.7317001819610596,5
Qwen3-8B,metamath,base_model.model.model.layers.32.self_attn.v_proj,32,v_proj,1p00,1.0,0.3387596309185028,0.17548143863677979,0.5180116891860962,5
Qwen3-8B,metamath,base_model.model.model.layers.33.mlp.down_proj,33,down_proj,0p00,0.0,0.9426454305648804,0.9426454305648804,1.0,3
Qwen3-8B,metamath,base_model.model.model.layers.33.mlp.down_proj,33,down_proj,0p25,0.25,0.9426454305648804,0.78544020652771,0.8332297205924988,3
Qwen3-8B,metamath,base_model.model.model.layers.33.mlp.down_proj,33,down_proj,0p50,0.5,0.9426454305648804,0.6377499103546143,0.6765533089637756,3
Qwen3-8B,metamath,base_model.model.model.layers.33.mlp.down_proj,33,down_proj,1p00,1.0,0.9426454305648804,0.4132307171821594,0.4383734464645386,3
Qwen3-8B,metamath,base_model.model.model.layers.33.mlp.gate_proj,33,gate_proj,0p00,0.0,2.798417568206787,2.798417568206787,1.0,3
Qwen3-8B,metamath,base_model.model.model.layers.33.mlp.gate_proj,33,gate_proj,0p25,0.25,2.798417568206787,2.248776912689209,0.8035887479782104,3
Qwen3-8B,metamath,base_model.model.model.layers.33.mlp.gate_proj,33,gate_proj,0p50,0.5,2.798417568206787,1.7154510021209717,0.6130075454711914,3
Qwen3-8B,metamath,base_model.model.model.layers.33.mlp.gate_proj,33,gate_proj,1p00,1.0,2.798417568206787,0.8331116437911987,0.297708123922348,3
Qwen3-8B,metamath,base_model.model.model.layers.33.mlp.up_proj,33,up_proj,0p00,0.0,2.059865713119507,2.059865713119507,1.0,3
Qwen3-8B,metamath,base_model.model.model.layers.33.mlp.up_proj,33,up_proj,0p25,0.25,2.059865713119507,1.6972097158432007,0.8239419460296631,3
Qwen3-8B,metamath,base_model.model.model.layers.33.mlp.up_proj,33,up_proj,0p50,0.5,2.059865713119507,1.3524810075759888,0.6565870046615601,3
Qwen3-8B,metamath,base_model.model.model.layers.33.mlp.up_proj,33,up_proj,1p00,1.0,2.059865713119507,0.8125298023223877,0.3944576680660248,3
Qwen3-8B,metamath,base_model.model.model.layers.33.self_attn.k_proj,33,k_proj,0p00,0.0,0.5249829888343811,0.5249829888343811,1.0,4
Qwen3-8B,metamath,base_model.model.model.layers.33.self_attn.k_proj,33,k_proj,0p25,0.25,0.5249829888343811,0.4569740295410156,0.8704549074172974,4
Qwen3-8B,metamath,base_model.model.model.layers.33.self_attn.k_proj,33,k_proj,0p50,0.5,0.5249829888343811,0.392082154750824,0.7468473315238953,4
Qwen3-8B,metamath,base_model.model.model.layers.33.self_attn.k_proj,33,k_proj,1p00,1.0,0.5249829888343811,0.2803386151790619,0.5339956283569336,4
Qwen3-8B,metamath,base_model.model.model.layers.33.self_attn.o_proj,33,o_proj,0p00,0.0,0.8532158732414246,0.8532158732414246,1.0,6
Qwen3-8B,metamath,base_model.model.model.layers.33.self_attn.o_proj,33,o_proj,0p25,0.25,0.8532158732414246,0.7884475588798523,0.9240891933441162,6
Qwen3-8B,metamath,base_model.model.model.layers.33.self_attn.o_proj,33,o_proj,0p50,0.5,0.8532158732414246,0.7276256680488586,0.8528037071228027,6
Qwen3-8B,metamath,base_model.model.model.layers.33.self_attn.o_proj,33,o_proj,1p00,1.0,0.8532158732414246,0.6223910450935364,0.7294648885726929,6
Qwen3-8B,metamath,base_model.model.model.layers.33.self_attn.q_proj,33,q_proj,0p00,0.0,1.0216987133026123,1.0216987133026123,1.0,4
Qwen3-8B,metamath,base_model.model.model.layers.33.self_attn.q_proj,33,q_proj,0p25,0.25,1.0216987133026123,0.8715945482254028,0.8530837297439575,4
Qwen3-8B,metamath,base_model.model.model.layers.33.self_attn.q_proj,33,q_proj,0p50,0.5,1.0216987133026123,0.7303016185760498,0.7147915363311768,4
Qwen3-8B,metamath,base_model.model.model.layers.33.self_attn.q_proj,33,q_proj,1p00,1.0,1.0216987133026123,0.5042136311531067,0.49350520968437195,4
Qwen3-8B,metamath,base_model.model.model.layers.33.self_attn.v_proj,33,v_proj,0p00,0.0,0.43248793482780457,0.43248793482780457,1.0,2
Qwen3-8B,metamath,base_model.model.model.layers.33.self_attn.v_proj,33,v_proj,0p25,0.25,0.43248793482780457,0.3499918282032013,0.8092522621154785,2
Qwen3-8B,metamath,base_model.model.model.layers.33.self_attn.v_proj,33,v_proj,0p50,0.5,0.43248793482780457,0.27023303508758545,0.6248337030410767,2
Qwen3-8B,metamath,base_model.model.model.layers.33.self_attn.v_proj,33,v_proj,1p00,1.0,0.43248793482780457,0.1390628069639206,0.3215414583683014,2
Qwen3-8B,metamath,base_model.model.model.layers.34.mlp.down_proj,34,down_proj,0p00,0.0,1.1974846124649048,1.1974846124649048,1.0,1
Qwen3-8B,metamath,base_model.model.model.layers.34.mlp.down_proj,34,down_proj,0p25,0.25,1.1974846124649048,0.942678689956665,0.7872157096862793,1
Qwen3-8B,metamath,base_model.model.model.layers.34.mlp.down_proj,34,down_proj,0p50,0.5,1.1974846124649048,0.6926429271697998,0.5784149169921875,1
Qwen3-8B,metamath,base_model.model.model.layers.34.mlp.down_proj,34,down_proj,1p00,1.0,1.1974846124649048,0.2669980823993683,0.2229657769203186,1
Qwen3-8B,metamath,base_model.model.model.layers.34.mlp.gate_proj,34,gate_proj,0p00,0.0,2.8752236366271973,2.8752236366271973,1.0,2
Qwen3-8B,metamath,base_model.model.model.layers.34.mlp.gate_proj,34,gate_proj,0p25,0.25,2.8752236366271973,2.2692503929138184,0.7892431020736694,2
Qwen3-8B,metamath,base_model.model.model.layers.34.mlp.gate_proj,34,gate_proj,0p50,0.5,2.8752236366271973,1.6761269569396973,0.5829553604125977,2
Qwen3-8B,metamath,base_model.model.model.layers.34.mlp.gate_proj,34,gate_proj,1p00,1.0,2.8752236366271973,0.6790898442268372,0.23618678748607635,2
Qwen3-8B,metamath,base_model.model.model.layers.34.mlp.up_proj,34,up_proj,0p00,0.0,1.8991578817367554,1.8991578817367554,1.0,2
Qwen3-8B,metamath,base_model.model.model.layers.34.mlp.up_proj,34,up_proj,0p25,0.25,1.8991578817367554,1.5377750396728516,0.809714138507843,2
Qwen3-8B,metamath,base_model.model.model.layers.34.mlp.up_proj,34,up_proj,0p50,0.5,1.8991578817367554,1.1900266408920288,0.6266075372695923,2
Qwen3-8B,metamath,base_model.model.model.layers.34.mlp.up_proj,34,up_proj,1p00,1.0,1.8991578817367554,0.6319544911384583,0.33275511860847473,2
Qwen3-8B,metamath,base_model.model.model.layers.34.self_attn.k_proj,34,k_proj,0p00,0.0,0.47984886169433594,0.47984886169433594,1.0,4
Qwen3-8B,metamath,base_model.model.model.layers.34.self_attn.k_proj,34,k_proj,0p25,0.25,0.47984886169433594,0.4066756069660187,0.8475077152252197,4
Qwen3-8B,metamath,base_model.model.model.layers.34.self_attn.k_proj,34,k_proj,0p50,0.5,0.47984886169433594,0.33678489923477173,0.7018561959266663,4
Qwen3-8B,metamath,base_model.model.model.layers.34.self_attn.k_proj,34,k_proj,1p00,1.0,0.47984886169433594,0.21961046755313873,0.45766592025756836,4
Qwen3-8B,metamath,base_model.model.model.layers.34.self_attn.o_proj,34,o_proj,0p00,0.0,0.5627084970474243,0.5627084970474243,1.0,5
Qwen3-8B,metamath,base_model.model.model.layers.34.self_attn.o_proj,34,o_proj,0p25,0.25,0.5627084970474243,0.5108147263526917,0.9077785611152649,5
Qwen3-8B,metamath,base_model.model.model.layers.34.self_attn.o_proj,34,o_proj,0p50,0.5,0.5627084970474243,0.46380922198295593,0.8242442011833191,5
Qwen3-8B,metamath,base_model.model.model.layers.34.self_attn.o_proj,34,o_proj,1p00,1.0,0.5627084970474243,0.39138633012771606,0.6955401301383972,5
Qwen3-8B,metamath,base_model.model.model.layers.34.self_attn.q_proj,34,q_proj,0p00,0.0,1.0167129039764404,1.0167129039764404,1.0,3
Qwen3-8B,metamath,base_model.model.model.layers.34.self_attn.q_proj,34,q_proj,0p25,0.25,1.0167129039764404,0.8225089907646179,0.8089884519577026,3
Qwen3-8B,metamath,base_model.model.model.layers.34.self_attn.q_proj,34,q_proj,0p50,0.5,1.0167129039764404,0.6360958814620972,0.6256396174430847,3
Qwen3-8B,metamath,base_model.model.model.layers.34.self_attn.q_proj,34,q_proj,1p00,1.0,1.0167129039764404,0.34154802560806274,0.3359335958957672,3
Qwen3-8B,metamath,base_model.model.model.layers.34.self_attn.v_proj,34,v_proj,0p00,0.0,0.278891921043396,0.278891921043396,1.0,3
Qwen3-8B,metamath,base_model.model.model.layers.34.self_attn.v_proj,34,v_proj,0p25,0.25,0.278891921043396,0.23327599465847015,0.8364387154579163,3
Qwen3-8B,metamath,base_model.model.model.layers.34.self_attn.v_proj,34,v_proj,0p50,0.5,0.278891921043396,0.1899683177471161,0.6811538934707642,3
Qwen3-8B,metamath,base_model.model.model.layers.34.self_attn.v_proj,34,v_proj,1p00,1.0,0.278891921043396,0.12053371220827103,0.43218788504600525,3
Qwen3-8B,metamath,base_model.model.model.layers.35.mlp.down_proj,35,down_proj,0p00,0.0,0.6046662926673889,0.6046662926673889,1.0,4
Qwen3-8B,metamath,base_model.model.model.layers.35.mlp.down_proj,35,down_proj,0p25,0.25,0.6046662926673889,0.5115250945091248,0.845962643623352,4
Qwen3-8B,metamath,base_model.model.model.layers.35.mlp.down_proj,35,down_proj,0p50,0.5,0.6046662926673889,0.42252832651138306,0.6987793445587158,4
Qwen3-8B,metamath,base_model.model.model.layers.35.mlp.down_proj,35,down_proj,1p00,1.0,0.6046662926673889,0.27346286177635193,0.45225417613983154,4
Qwen3-8B,metamath,base_model.model.model.layers.35.mlp.gate_proj,35,gate_proj,0p00,0.0,2.4917521476745605,2.4917521476745605,1.0,3
Qwen3-8B,metamath,base_model.model.model.layers.35.mlp.gate_proj,35,gate_proj,0p25,0.25,2.4917521476745605,1.979254961013794,0.7943225502967834,3
Qwen3-8B,metamath,base_model.model.model.layers.35.mlp.gate_proj,35,gate_proj,0p50,0.5,2.4917521476745605,1.4784107208251953,0.5933217406272888,3
Qwen3-8B,metamath,base_model.model.model.layers.35.mlp.gate_proj,35,gate_proj,1p00,1.0,2.4917521476745605,0.6333043575286865,0.2541602551937103,3
Qwen3-8B,metamath,base_model.model.model.layers.35.mlp.up_proj,35,up_proj,0p00,0.0,1.7667373418807983,1.7667373418807983,1.0,2
Qwen3-8B,metamath,base_model.model.model.layers.35.mlp.up_proj,35,up_proj,0p25,0.25,1.7667373418807983,1.4491536617279053,0.8202428221702576,2
Qwen3-8B,metamath,base_model.model.model.layers.35.mlp.up_proj,35,up_proj,0p50,0.5,1.7667373418807983,1.1462641954421997,0.6488028168678284,2
Qwen3-8B,metamath,base_model.model.model.layers.35.mlp.up_proj,35,up_proj,1p00,1.0,1.7667373418807983,0.6687607169151306,0.3785286545753479,2
Qwen3-8B,metamath,base_model.model.model.layers.35.self_attn.k_proj,35,k_proj,0p00,0.0,0.4648682177066803,0.4648682177066803,1.0,4
Qwen3-8B,metamath,base_model.model.model.layers.35.self_attn.k_proj,35,k_proj,0p25,0.25,0.4648682177066803,0.3927631974220276,0.8448914885520935,4
Qwen3-8B,metamath,base_model.model.model.layers.35.self_attn.k_proj,35,k_proj,0p50,0.5,0.4648682177066803,0.3245290219783783,0.6981097459793091,4
Qwen3-8B,metamath,base_model.model.model.layers.35.self_attn.k_proj,35,k_proj,1p00,1.0,0.4648682177066803,0.21475189924240112,0.4619629681110382,4
Qwen3-8B,metamath,base_model.model.model.layers.35.self_attn.o_proj,35,o_proj,0p00,0.0,0.6201621890068054,0.6201621890068054,1.0,3
Qwen3-8B,metamath,base_model.model.model.layers.35.self_attn.o_proj,35,o_proj,0p25,0.25,0.6201621890068054,0.5333176851272583,0.8599648475646973,3
Qwen3-8B,metamath,base_model.model.model.layers.35.self_attn.o_proj,35,o_proj,0p50,0.5,0.6201621890068054,0.4535117447376251,0.7312792539596558,3
Qwen3-8B,metamath,base_model.model.model.layers.35.self_attn.o_proj,35,o_proj,1p00,1.0,0.6201621890068054,0.33528900146484375,0.5406472682952881,3
Qwen3-8B,metamath,base_model.model.model.layers.35.self_attn.q_proj,35,q_proj,0p00,0.0,1.145906925201416,1.145906925201416,1.0,3
Qwen3-8B,metamath,base_model.model.model.layers.35.self_attn.q_proj,35,q_proj,0p25,0.25,1.145906925201416,0.9213523268699646,0.8040376901626587,3
Qwen3-8B,metamath,base_model.model.model.layers.35.self_attn.q_proj,35,q_proj,0p50,0.5,1.145906925201416,0.7045881748199463,0.6148738265037537,3
Qwen3-8B,metamath,base_model.model.model.layers.35.self_attn.q_proj,35,q_proj,1p00,1.0,1.145906925201416,0.35616612434387207,0.3108159303665161,3
Qwen3-8B,metamath,base_model.model.model.layers.35.self_attn.v_proj,35,v_proj,0p00,0.0,0.36257413029670715,0.36257413029670715,1.0,2
Qwen3-8B,metamath,base_model.model.model.layers.35.self_attn.v_proj,35,v_proj,0p25,0.25,0.36257413029670715,0.2912618815898895,0.8033167719841003,2
Qwen3-8B,metamath,base_model.model.model.layers.35.self_attn.v_proj,35,v_proj,0p50,0.5,0.36257413029670715,0.22206667065620422,0.6124724745750427,2
Qwen3-8B,metamath,base_model.model.model.layers.35.self_attn.v_proj,35,v_proj,1p00,1.0,0.36257413029670715,0.10767406970262527,0.2969711720943451,2
Qwen3-8B,metamath,base_model.model.model.layers.4.mlp.down_proj,4,down_proj,0p00,0.0,0.6466659307479858,0.6466659307479858,1.0,3
Qwen3-8B,metamath,base_model.model.model.layers.4.mlp.down_proj,4,down_proj,0p25,0.25,0.6466659307479858,0.5393358469009399,0.8340254426002502,3
Qwen3-8B,metamath,base_model.model.model.layers.4.mlp.down_proj,4,down_proj,0p50,0.5,0.6466659307479858,0.4378073811531067,0.6770225167274475,3
Qwen3-8B,metamath,base_model.model.model.layers.4.mlp.down_proj,4,down_proj,1p00,1.0,0.6466659307479858,0.27841904759407043,0.4305454194545746,3
Qwen3-8B,metamath,base_model.model.model.layers.4.mlp.gate_proj,4,gate_proj,0p00,0.0,3.2647411823272705,3.2647411823272705,1.0,1
Qwen3-8B,metamath,base_model.model.model.layers.4.mlp.gate_proj,4,gate_proj,0p25,0.25,3.2647411823272705,2.5262651443481445,0.7738025784492493,1
Qwen3-8B,metamath,base_model.model.model.layers.4.mlp.gate_proj,4,gate_proj,0p50,0.5,3.2647411823272705,1.7921912670135498,0.5489535331726074,1
Qwen3-8B,metamath,base_model.model.model.layers.4.mlp.gate_proj,4,gate_proj,1p00,1.0,3.2647411823272705,0.4372413456439972,0.1339283287525177,1
Qwen3-8B,metamath,base_model.model.model.layers.4.mlp.up_proj,4,up_proj,0p00,0.0,0.9201049208641052,0.9201049208641052,1.0,2
Qwen3-8B,metamath,base_model.model.model.layers.4.mlp.up_proj,4,up_proj,0p25,0.25,0.9201049208641052,0.7444825768470764,0.809127926826477,2
Qwen3-8B,metamath,base_model.model.model.layers.4.mlp.up_proj,4,up_proj,0p50,0.5,0.9201049208641052,0.5754274129867554,0.625393271446228,2
Qwen3-8B,metamath,base_model.model.model.layers.4.mlp.up_proj,4,up_proj,1p00,1.0,0.9201049208641052,0.3040493130683899,0.3304506838321686,2
Qwen3-8B,metamath,base_model.model.model.layers.4.self_attn.k_proj,4,k_proj,0p00,0.0,0.42956557869911194,0.42956557869911194,1.0,4
Qwen3-8B,metamath,base_model.model.model.layers.4.self_attn.k_proj,4,k_proj,0p25,0.25,0.42956557869911194,0.37500354647636414,0.8729832172393799,4
Qwen3-8B,metamath,base_model.model.model.layers.4.self_attn.k_proj,4,k_proj,0p50,0.5,0.42956557869911194,0.32331615686416626,0.7526584267616272,4
Qwen3-8B,metamath,base_model.model.model.layers.4.self_attn.k_proj,4,k_proj,1p00,1.0,0.42956557869911194,0.23613256216049194,0.5497008562088013,4
Qwen3-8B,metamath,base_model.model.model.layers.4.self_attn.o_proj,4,o_proj,0p00,0.0,0.4753967821598053,0.4753967821598053,1.0,4
Qwen3-8B,metamath,base_model.model.model.layers.4.self_attn.o_proj,4,o_proj,0p25,0.25,0.4753967821598053,0.42219874262809753,0.8880975842475891,4
Qwen3-8B,metamath,base_model.model.model.layers.4.self_attn.o_proj,4,o_proj,0p50,0.5,0.4753967821598053,0.3723720908164978,0.7832869291305542,4
Qwen3-8B,metamath,base_model.model.model.layers.4.self_attn.o_proj,4,o_proj,1p00,1.0,0.4753967821598053,0.28975510597229004,0.6095016002655029,4
Qwen3-8B,metamath,base_model.model.model.layers.4.self_attn.q_proj,4,q_proj,0p00,0.0,0.9098336100578308,0.9098336100578308,1.0,3
Qwen3-8B,metamath,base_model.model.model.layers.4.self_attn.q_proj,4,q_proj,0p25,0.25,0.9098336100578308,0.7572659254074097,0.8323125243186951,3
Qwen3-8B,metamath,base_model.model.model.layers.4.self_attn.q_proj,4,q_proj,0p50,0.5,0.9098336100578308,0.6131996512413025,0.673969030380249,3
Qwen3-8B,metamath,base_model.model.model.layers.4.self_attn.q_proj,4,q_proj,1p00,1.0,0.9098336100578308,0.389694482088089,0.4283140003681183,3
Qwen3-8B,metamath,base_model.model.model.layers.4.self_attn.v_proj,4,v_proj,0p00,0.0,0.31615495681762695,0.31615495681762695,1.0,3
Qwen3-8B,metamath,base_model.model.model.layers.4.self_attn.v_proj,4,v_proj,0p25,0.25,0.31615495681762695,0.2567363977432251,0.8120587468147278,3
Qwen3-8B,metamath,base_model.model.model.layers.4.self_attn.v_proj,4,v_proj,0p50,0.5,0.31615495681762695,0.19940955936908722,0.6307336091995239,3
Qwen3-8B,metamath,base_model.model.model.layers.4.self_attn.v_proj,4,v_proj,1p00,1.0,0.31615495681762695,0.10553833097219467,0.33381837606430054,3
Qwen3-8B,metamath,base_model.model.model.layers.5.mlp.down_proj,5,down_proj,0p00,0.0,0.5492968559265137,0.5492968559265137,1.0,3
Qwen3-8B,metamath,base_model.model.model.layers.5.mlp.down_proj,5,down_proj,0p25,0.25,0.5492968559265137,0.475251704454422,0.8652001023292542,3
Qwen3-8B,metamath,base_model.model.model.layers.5.mlp.down_proj,5,down_proj,0p50,0.5,0.5492968559265137,0.40609440207481384,0.7392985820770264,3
Qwen3-8B,metamath,base_model.model.model.layers.5.mlp.down_proj,5,down_proj,1p00,1.0,0.5492968559265137,0.29621586203575134,0.5392637252807617,3
Qwen3-8B,metamath,base_model.model.model.layers.5.mlp.gate_proj,5,gate_proj,0p00,0.0,2.8844101428985596,2.8844101428985596,1.0,2
Qwen3-8B,metamath,base_model.model.model.layers.5.mlp.gate_proj,5,gate_proj,0p25,0.25,2.8844101428985596,2.2722878456115723,0.7877824902534485,2
Qwen3-8B,metamath,base_model.model.model.layers.5.mlp.gate_proj,5,gate_proj,0p50,0.5,2.8844101428985596,1.6708564758300781,0.5792714357376099,2
Qwen3-8B,metamath,base_model.model.model.layers.5.mlp.gate_proj,5,gate_proj,1p00,1.0,2.8844101428985596,0.635373592376709,0.2202785164117813,2
Qwen3-8B,metamath,base_model.model.model.layers.5.mlp.up_proj,5,up_proj,0p00,0.0,1.008969783782959,1.008969783782959,1.0,3
Qwen3-8B,metamath,base_model.model.model.layers.5.mlp.up_proj,5,up_proj,0p25,0.25,1.008969783782959,0.8402324318885803,0.8327627182006836,3
Qwen3-8B,metamath,base_model.model.model.layers.5.mlp.up_proj,5,up_proj,0p50,0.5,1.008969783782959,0.6800422668457031,0.6739966869354248,3
Qwen3-8B,metamath,base_model.model.model.layers.5.mlp.up_proj,5,up_proj,1p00,1.0,1.008969783782959,0.4253000020980835,0.42151907086372375,3
Qwen3-8B,metamath,base_model.model.model.layers.5.self_attn.k_proj,5,k_proj,0p00,0.0,0.3814953565597534,0.3814953565597534,1.0,5
Qwen3-8B,metamath,base_model.model.model.layers.5.self_attn.k_proj,5,k_proj,0p25,0.25,0.3814953565597534,0.33702248334884644,0.8834248781204224,5
Qwen3-8B,metamath,base_model.model.model.layers.5.self_attn.k_proj,5,k_proj,0p50,0.5,0.3814953565597534,0.2953360080718994,0.7741535902023315,5
Qwen3-8B,metamath,base_model.model.model.layers.5.self_attn.k_proj,5,k_proj,1p00,1.0,0.3814953565597534,0.2264573872089386,0.593604564666748,5
Qwen3-8B,metamath,base_model.model.model.layers.5.self_attn.o_proj,5,o_proj,0p00,0.0,0.5689951777458191,0.5689951777458191,1.0,3
Qwen3-8B,metamath,base_model.model.model.layers.5.self_attn.o_proj,5,o_proj,0p25,0.25,0.5689951777458191,0.4967130422592163,0.8729652762413025,3
