base_model	task	module	gamma_fro	gamma_energy	gamma_fit	shape_residual_fraction	suppressed_original_energy_share	relative_distance_to_equal_spectrum	peak_gain_ratio	nuclear_relative_error	participation_rank_sigma_probabilities	hns_majorized_by_lora_tolerance_1e_6	cached_energy_consistency_relative_error
Qwen3-8B	magicoder	layers.13.self_attn.o_proj	0.6937068504800581	0.31004752868004964	0.2560991126128514	0.3177247783287962	0.9860704127865249	0.01455331297660615	0.21858633124966445	2.2932077081705415e-07	7.698032798641819	True	4.120461086388926e-08
Qwen3-8B	magicoder	layers.13.self_attn.q_proj	0.7312845347214721	0.28528792537815373	0.25513636805583534	0.2002063417315626	0.990463730250403	0.015244628396607795	0.2433071855353474	6.360203914645979e-07	8.554433746079532	True	1.795712082082207e-08
Qwen3-8B	magicoder	layers.13.self_attn.v_proj	0.528592260204679	0.16686903859383048	0.1498900191067377	0.1931479582191158	0.9985849952931545	0.017410725518382745	0.14601449878825784	2.6207877867889806e-08	4.46920103170739	True	8.615673456564264e-09
Qwen3-8B	magicoder	layers.14.mlp.down_proj	0.566092856881957	0.2389076949564051	0.18720822665677084	0.38597001083081817	0.9942340933946886	0.015413452823192338	0.16139951689580428	4.189250013553192e-07	5.126155532455277	True	2.1804754388977842e-08
Qwen3-8B	magicoder	layers.14.mlp.gate_proj	0.7348530007522921	0.3380969974613675	0.2730843305537568	0.34760453327992624	0.9725866064704146	0.016402715292461366	0.23185075577993883	6.648601911241059e-07	8.63780681515349	True	1.0291126218607775e-08
Qwen3-8B	magicoder	layers.14.mlp.up_proj	0.7096862708183104	0.30563587705767825	0.24612751286245116	0.3514974902099648	0.9838644208902678	0.015005033332226879	0.21984787036074085	5.149721511443772e-07	8.056650976299926	True	2.4309318077150158e-08
Qwen3-8B	magicoder	layers.14.self_attn.k_proj	0.8138666616598892	0.4616657156154584	0.40690830624523766	0.22314876156117935	0.9732219405165247	0.0141869361982352	0.3134450187724794	3.519328701795388e-07	10.595922566033035	True	2.4161677369039504e-08
Qwen3-8B	magicoder	layers.14.self_attn.o_proj	0.723044213674543	0.33758173082393006	0.2871806501766348	0.2763101563011502	0.9833870507777185	0.01600802708549206	0.24184270697701807	1.3427692735490382e-08	8.36254367442087	True	6.769129027515901e-08
Qwen3-8B	magicoder	layers.14.self_attn.q_proj	0.705855668369171	0.26914692801992335	0.23871462075229696	0.21335427953515418	0.9943234410556203	0.017373834097912738	0.23018388393829325	5.113882981522266e-07	7.969317480692826	True	2.053597165912858e-08
Qwen3-8B	magicoder	layers.14.self_attn.v_proj	0.6015035119714819	0.20187256553342076	0.18130130845570153	0.19342032855753688	0.9979293752308535	0.008747334150139402	0.17532114992040146	1.7098999105513712e-08	5.788460457763842	True	3.0631691125055226e-08
Qwen3-8B	magicoder	layers.15.mlp.down_proj	0.5805716179169047	0.25633200809242035	0.1928952610277313	0.43371189815737976	0.9917693822749765	0.016253179340013302	0.1644776977059836	2.5212210763569942e-08	5.391589534435855	True	2.275767269153387e-08
Qwen3-8B	magicoder	layers.15.mlp.gate_proj	0.6770307515270996	0.28047985523008656	0.22493865663437695	0.3568313830359341	0.9833270649248207	0.007941391701245542	0.19836711977370186	6.799281746516783e-07	7.33345772430252	True	2.8218747021933122e-08
Qwen3-8B	magicoder	layers.15.mlp.up_proj	0.6828069059299539	0.28026586995668834	0.22727932678033946	0.3423732944732909	0.9871399785241557	0.013922565260129489	0.20611636213418227	1.0812198427689879e-06	7.458142251311269	True	2.0156299748103355e-08
Qwen3-8B	magicoder	layers.15.self_attn.k_proj	0.7547177937581688	0.3356412455455891	0.30272769156304236	0.18650731833293088	0.989024712269815	0.013563021668373264	0.28972684958424916	5.751046734392418e-07	9.111896196585446	True	2.730119689296601e-08
Qwen3-8B	magicoder	layers.15.self_attn.o_proj	0.6370371248785177	0.2429285052918188	0.2023430267558927	0.3062235908707599	0.9941121936368317	0.013523045421960807	0.18658834264515597	3.8174902194931803e-07	6.491868415117485	True	4.6468307957102237e-08
Qwen3-8B	magicoder	layers.15.self_attn.q_proj	0.6688525987603473	0.2457024747374717	0.212889676273398	0.24925898770095878	0.9950857385253711	0.015582567990659444	0.2078393815714179	4.0402306566988955e-07	7.156088527889638	True	3.5745006406984576e-08
Qwen3-8B	magicoder	layers.15.self_attn.v_proj	0.6052211109231497	0.21102930974011347	0.18516588556802543	0.23009631856470147	0.9973803118445994	0.014417206177008556	0.17690783150405553	3.307210816316797e-08	5.85946370044389	True	4.379431598296235e-08
Qwen3-8B	magicoder	layers.16.mlp.down_proj	0.4933053146635899	0.34874057690850874	0.211279259515771	0.6329639107192562	0.9219811522111436	0.013387911941850444	0.1318441801485217	1.895352135239392e-07	3.8929027855238125	True	3.425496337533603e-08
Qwen3-8B	magicoder	layers.16.mlp.gate_proj	0.6035299058739108	0.22176000202889018	0.18770427898592695	0.28355655687261627	0.9951063032886003	0.015958504085762437	0.17242956530904457	1.2379484781721573e-07	5.826490766646912	True	5.9282241476758015e-08
Qwen3-8B	magicoder	layers.16.mlp.up_proj	0.564575971190948	0.19300078601430817	0.16254811010796247	0.29067430296825936	0.9955291083883093	0.01663023639666722	0.15471752542469563	5.138547936045512e-07	5.098520733429523	True	3.780645685788127e-08
Qwen3-8B	magicoder	layers.16.self_attn.k_proj	0.7917592802329294	0.48132643844795153	0.3990581554343482	0.31262624389143323	0.9509835021957783	0.015993318351887754	0.29976841820097083	3.869394604727461e-07	10.027550797592207	True	4.1671328374073746e-08
Qwen3-8B	magicoder	layers.16.self_attn.o_proj	0.62837246963686	0.24437253597823122	0.19473953514227857	0.3649565127093194	0.9900218004834491	0.012723470403201187	0.17857349575252757	1.2496516454962858e-07	6.316610207784241	True	1.366126428191585e-08
Qwen3-8B	magicoder	layers.16.self_attn.q_proj	0.6388410429534765	0.2236145038685627	0.19451748650493808	0.24331110502595354	0.995012786938973	0.014641879076169066	0.1859423064498601	3.452907586520837e-07	6.528481634982227	True	2.6641211100860496e-08
Qwen3-8B	magicoder	layers.16.self_attn.v_proj	0.5819094820153542	0.2108816207727307	0.18086144136529672	0.2644460811424917	0.9964529991976616	0.014856492409366182	0.17058661782425483	4.760808816062223e-07	5.416697353161303	True	3.766818142821563e-08
Qwen3-8B	magicoder	layers.17.mlp.down_proj	0.4959034915772494	0.16562023511798804	0.1441129083320483	0.24285515156641924	0.9987663948596182	0.012544386082683781	0.13531675854679523	3.6813235648747167e-07	3.9341080892712226	True	7.222004610545564e-08
Qwen3-8B	magicoder	layers.17.mlp.gate_proj	0.4566105038409337	0.14089483187032414	0.12387214926727623	0.227039644935223	0.9991133776461394	0.014666589731348063	0.12052958255044828	5.354160694803767e-07	3.335176427329287	True	1.9025572014120996e-08
Qwen3-8B	magicoder	layers.17.mlp.up_proj	0.5041170437571137	0.16623671640794155	0.14192390399211005	0.27111805194461525	0.9976651479560654	0.016056908131901002	0.13552456769266605	4.482274813533138e-07	4.065091906030065	True	1.367612045980418e-08
Qwen3-8B	magicoder	layers.17.self_attn.k_proj	0.7479661831871796	0.4553890466470024	0.3656433598597299	0.3553110579577784	0.9663325511716113	0.015348895013462526	0.2523421132516091	2.0838498593356292e-07	8.949142035992695	True	3.5797815189948056e-08
Qwen3-8B	magicoder	layers.17.self_attn.o_proj	0.6093543472109108	0.21432117646971593	0.18316939819848868	0.26957493486895934	0.996420599805311	0.01408892078827435	0.17298781324594745	1.944059071501414e-07	5.939821942493785	True	1.551908395733808e-08
Qwen3-8B	magicoder	layers.17.self_attn.q_proj	0.6826608336405179	0.2605578971378969	0.2232386919586713	0.2659418629162801	0.9938309628697264	0.01551640975003255	0.21385069426371264	1.3867594872429834e-07	7.4546157547061584	True	1.3175284905669088e-08
Qwen3-8B	magicoder	layers.17.self_attn.v_proj	0.5697632464850999	0.21182811761703643	0.1735051979280238	0.32910003955899725	0.9941189483882513	0.011334808976880476	0.16035216091029272	5.207603751555823e-07	5.193420596992446	True	1.2955457978873272e-08
Qwen3-8B	magicoder	layers.18.mlp.down_proj	0.5268248436943612	0.18247733991579598	0.15122403261278708	0.3132103411005789	0.9962126883050096	0.014442732624986868	0.14300880237034683	3.801724497431991e-07	4.439787731655413	True	3.512857207631381e-08
Qwen3-8B	magicoder	layers.18.mlp.gate_proj	0.49003229867898307	0.1556757337730134	0.13436458541909851	0.25504885835651003	0.9965570525419655	0.015330574223903631	0.13019011623190901	9.185894227492497e-07	3.8411964061526067	True	4.535453149187277e-08
Qwen3-8B	magicoder	layers.18.mlp.up_proj	0.5431768834851933	0.18124768085858586	0.15556010234138745	0.26336640103222364	0.9969942770591643	0.01720098308679108	0.14819951742073756	2.401091283577017e-07	4.719259042648707	True	5.227754663910334e-08
Qwen3-8B	magicoder	layers.18.self_attn.k_proj	0.7724403627378085	0.43121579901767443	0.3892784347136779	0.1850492532896435	0.9790076905620053	0.014378159657330945	0.3065476471523391	1.8338667406858633e-07	9.544648735022095	True	1.3348868219052653e-08
Qwen3-8B	magicoder	layers.18.self_attn.o_proj	0.6559544769242986	0.24002530775827438	0.20363249318093146	0.2802526297619202	0.9906421309959971	0.01243494273476754	0.19087153174073568	3.2538677419147177e-07	6.883351410460405	True	2.6325116528888388e-08
Qwen3-8B	magicoder	layers.18.self_attn.q_proj	0.622240640749713	0.23502456799383367	0.20267871367097606	0.25631374896867776	0.9962704442400582	0.013411041139282584	0.18573043707061487	6.080639672889632e-07	6.193827976178731	True	1.5875794632237065e-08
Qwen3-8B	magicoder	layers.18.self_attn.v_proj	0.6375212703388848	0.23976187323926695	0.21019817209992114	0.23140487771676022	0.9948329436941391	0.016616350846119975	0.20239028721427674	1.5202562031468858e-07	6.501136465157913	True	2.1919454023280907e-08
Qwen3-8B	magicoder	layers.19.mlp.down_proj	0.6167222753414567	0.24048159676425235	0.2032555698549215	0.2856332747834044	0.9965796665923443	0.014648719304284094	0.18241932041803383	2.249219011041248e-08	6.084235698884929	True	2.676792979051526e-08
Qwen3-8B	magicoder	layers.19.mlp.gate_proj	0.4097221608430515	0.12281439888259485	0.10892070875387266	0.21345722967848735	0.9986646978606546	0.01873933364500648	0.10733416734540577	4.297861476709741e-07	2.6850150859827826	True	5.137645000064644e-08
Qwen3-8B	magicoder	layers.19.mlp.up_proj	0.5205578205076902	0.16460865815147038	0.14501190317007415	0.22392810608046043	0.9972213915340995	0.014739940308068761	0.14024296082488721	5.920148922200497e-07	4.334739982701124	True	2.7360909236294078e-08
Qwen3-8B	magicoder	layers.19.self_attn.k_proj	0.751903588023911	0.5205129401592361	0.4397838461289853	0.2861359940997821	0.9527370414808803	0.014753114146517764	0.2608406347899528	6.4870378202464e-07	9.04376351168591	True	1.5071860266056813e-08
Qwen3-8B	magicoder	layers.19.self_attn.o_proj	0.6679815098532059	0.25714968495841345	0.2158980300317721	0.29510348073086456	0.9904546519195352	0.01390167365647458	0.1989105153290216	5.260244926308388e-07	7.137801555923428	True	2.3863192379011286e-08
Qwen3-8B	magicoder	layers.19.self_attn.q_proj	0.6406858039989628	0.23220841518611335	0.20272973374131698	0.2377823675707652	0.9965517832453533	0.0132195186591944	0.19233803855501228	7.295862469725023e-07	6.566495474892323	True	9.621249676227952e-09
Qwen3-8B	magicoder	layers.19.self_attn.v_proj	0.5926364520391229	0.21449467683993317	0.17852635355445856	0.30725782049494876	0.9957621149241686	0.012365346361363305	0.1683386165364887	9.141170207449534e-07	5.618617926724769	True	7.502064308632527e-09
Qwen3-8B	magicoder	layers.2.mlp.down_proj	0.5679745166197591	0.20255533447759785	0.1707157052385421	0.28967093951039724	0.9961438611127618	0.013664787037556215	0.15938990897278288	1.1154800971802104e-07	5.160558183544346	True	6.971379725935625e-08
Qwen3-8B	magicoder	layers.2.mlp.gate_proj	0.4615807824547717	0.12935423249640116	0.12348136624465601	0.08874155716351584	0.9994486648200531	0.020424113665117233	0.1256500239988385	3.2183786080608456e-08	3.4074868729674495	True	1.009023558296347e-08
Qwen3-8B	magicoder	layers.2.mlp.up_proj	0.43390962988790094	0.1182137245500302	0.1146501827705218	0.05938109935027491	0.9998846720323653	0.01927262797754226	0.11809208188978221	1.134877336106399e-06	3.011328981918996	True	1.5360593619605822e-08
Qwen3-8B	magicoder	layers.2.self_attn.k_proj	0.8350710323473356	0.5796753208933404	0.5157052132158859	0.2085318895102849	0.9504403908090788	0.01345979439034279	0.39430577097541286	2.6832370103591074e-08	11.15547610637455	True	2.842986592553528e-08
Qwen3-8B	magicoder	layers.2.self_attn.o_proj	0.5230802030868088	0.18305937643881742	0.15298949420136979	0.301543665785327	0.9980654969349464	0.013239225538558424	0.14218773018564054	6.608209359715289e-07	4.377033267733338	True	1.8166590605234927e-08
Qwen3-8B	magicoder	layers.2.self_attn.q_proj	0.690810120705928	0.2784791763727019	0.24986053134434175	0.19497407466355765	0.9912792324503529	0.011089636371535042	0.2383372155107122	5.839124499473769e-07	7.634550036289619	True	3.6637572564100527e-08
Qwen3-8B	magicoder	layers.2.self_attn.v_proj	0.4180368557221198	0.12552688355328068	0.11099913794212227	0.21807388455881627	0.9993354040648244	0.013081899096934312	0.10916527611171858	4.882347428569744e-07	2.795595764389	True	3.2873429871979578e-09
Qwen3-8B	magicoder	layers.20.mlp.down_proj	0.611106565434778	0.23961985361681182	0.19238906307690812	0.3553630989620977	0.9934638543880695	0.016414581336598923	0.17548869082980317	5.346836746689121e-07	5.973603406972123	True	2.3466833369439634e-08
Qwen3-8B	magicoder	layers.20.mlp.gate_proj	0.4627707543812818	0.1404828241377551	0.12462394258714742	0.21303301301277378	0.9989292534800817	0.01295599381299024	0.12175077837539917	4.293828137491573e-08	3.425932877494648	True	2.3668077769245463e-08
Qwen3-8B	magicoder	layers.20.mlp.up_proj	0.5088602741222522	0.15765657863344892	0.13980759401202728	0.21361118337247453	0.9981817980692748	0.014394417360580102	0.13621502597366886	1.3946387145136185e-07	4.142163181904276	True	3.5736900016571574e-09
Qwen3-8B	magicoder	layers.20.self_attn.k_proj	0.7958402668199196	0.4887699866734652	0.4140827295699585	0.2822632641578565	0.9574498468009567	0.012390332655569982	0.3042651544121586	1.9324889022342973e-08	10.13223155049907	True	2.406504775408887e-08
Qwen3-8B	magicoder	layers.20.self_attn.o_proj	0.769599535151378	0.3739749198480391	0.3231255153103348	0.2534523193765982	0.9818372316690198	0.01726399349444528	0.27445677370525906	2.8318040223851426e-07	9.473705308172862	True	1.2441513995325573e-08
Qwen3-8B	magicoder	layers.20.self_attn.q_proj	0.589448510012082	0.19351000005635038	0.17001469671600333	0.22809100100599622	0.9971536371642777	0.013172430468260376	0.1648718112370142	3.8906855348574965e-07	5.558232468564478	True	5.6233896669869706e-08
Qwen3-8B	magicoder	layers.20.self_attn.v_proj	0.6459799725445252	0.26348527283978873	0.21687987182250154	0.32247425257387385	0.993172170010551	0.015684007953299342	0.19988519856715964	4.1028559361055983e-07	6.675005101657485	True	1.1892188752807722e-08
Qwen3-8B	magicoder	layers.21.mlp.down_proj	0.5969308559363401	0.2392825349634492	0.1832641571494141	0.41341214655619196	0.9886910198876191	0.01570329590871993	0.16652492525161083	3.5232090112025105e-07	5.699821280049814	True	1.2218461654490904e-08
Qwen3-8B	magicoder	layers.21.mlp.gate_proj	0.4665753368332474	0.1448855203079261	0.12653206783264842	0.23730439904350997	0.9987884078859709	0.014651991742325487	0.12306551642269052	5.684460897548149e-07	3.4823290092519477	True	2.5906530931688852e-08
Qwen3-8B	magicoder	layers.21.mlp.up_proj	0.5237332776617732	0.1661767407151617	0.14614229810448684	0.22658713602222513	0.9979368210135074	0.015506393688839621	0.14126686346430167	6.086432011720433e-07	4.387684131044599	True	3.552684112486293e-08
Qwen3-8B	magicoder	layers.21.self_attn.k_proj	0.752113093629136	0.40082688085598234	0.33883101056852616	0.2854170925078129	0.9833667673537657	0.014608336022353806	0.2617720756923884	7.64115395179843e-07	9.048840391837377	True	1.6264357198338757e-08
Qwen3-8B	magicoder	layers.21.self_attn.o_proj	0.7826902351009393	0.4078493452880085	0.3502369124191476	0.2625640726380125	0.9795002485587141	0.014390760690917527	0.2875780245852052	4.1921106297415633e-07	9.7996259839808	True	2.489207882576446e-08
Qwen3-8B	magicoder	layers.21.self_attn.q_proj	0.6683072472143844	0.24971127292076326	0.21464665874078745	0.2611233061082099	0.9931403102102201	0.018230570419568354	0.2011047298170798	3.760243680872577e-07	7.143772803951814	True	4.217137667668615e-08
Qwen3-8B	magicoder	layers.21.self_attn.v_proj	0.6173478031382001	0.22781591977968693	0.19573450205141243	0.26181259312734906	0.9968026796666662	0.016830560711423723	0.18548009811833388	5.416914103939519e-07	6.096172228555262	True	4.455482837279976e-08
Qwen3-8B	magicoder	layers.22.mlp.down_proj	0.5687366757011879	0.198130765073443	0.16730011239763648	0.2870014734291808	0.9956916058602195	0.01699381590807732	0.1587543507848083	1.0324316623844254e-07	5.173886834696038	True	1.6096305745621678e-08
Qwen3-8B	magicoder	layers.22.mlp.gate_proj	0.40750879144112645	0.1178799787715819	0.10747869773889018	0.16868676759229395	0.9996515140295051	0.01797796057181059	0.10686166919113334	2.688845963660924e-07	2.6561544473232006	True	5.361450132074642e-09
Qwen3-8B	magicoder	layers.22.mlp.up_proj	0.4395485390738471	0.12806796461443942	0.11639835298007399	0.1739379787522889	0.999059391415589	0.01586205637788003	0.11495883741054018	4.245715713446785e-07	3.0904715428773426	True	8.476919369738546e-09
Qwen3-8B	magicoder	layers.22.self_attn.k_proj	0.8013231752818702	0.4137168961881757	0.3637790442474766	0.2268409575257858	0.9811735172359265	0.014864293370945861	0.306520885502234	2.0376546872036272e-07	10.271627123990612	True	1.3592977441494328e-08
Qwen3-8B	magicoder	layers.22.self_attn.o_proj	0.640320194865025	0.24420332535586392	0.2017793064305263	0.3172682454266599	0.9942137919090706	0.012298262241740849	0.18570844947884768	5.15906059428417e-07	6.559160257338328	True	5.3174371380422044e-08
Qwen3-8B	magicoder	layers.22.self_attn.q_proj	0.6446031307399612	0.23123114457282004	0.199071865117105	0.2588141612709245	0.9943829640714226	0.011479545104827654	0.18889186849289769	1.7286845499508985e-07	6.647337335815745	True	6.138132451031014e-08
Qwen3-8B	magicoder	layers.22.self_attn.v_proj	0.6501295234446869	0.2491780143993884	0.20948474926186655	0.29321816198930917	0.9946178756992858	0.01467052086796546	0.1985542124418828	1.4800006531423548e-07	6.761236859378974	True	2.6255953645695233e-08
Qwen3-8B	magicoder	layers.23.mlp.down_proj	0.5933339522342201	0.21838861454764416	0.18074439082487168	0.3150329657677936	0.9954007903221118	0.014564147659988464	0.16884993982402877	1.127014330748466e-06	5.631515386764146	True	2.777178068777397e-08
Qwen3-8B	magicoder	layers.23.mlp.gate_proj	0.49379000126963063	0.15061353716261738	0.13458427060541361	0.20152634010871706	0.9985853910306276	0.01061747707693586	0.1309803612512424	7.376662474189999e-07	3.9008114987619504	True	2.0290595742031996e-08
Qwen3-8B	magicoder	layers.23.mlp.up_proj	0.4775016261309533	0.14732247723770558	0.12995549750088853	0.22187156408994124	0.9988570204991993	0.013208541552070678	0.12633554261259042	1.3437515908876208e-06	3.647478572525746	True	2.441923358402581e-08
Qwen3-8B	magicoder	layers.23.self_attn.k_proj	0.841314446165124	0.460294491032814	0.42167782922564523	0.16075264592499428	0.9752710572632395	0.013608965542789064	0.36244949967873996	3.1855573712213925e-07	11.32285531605584	True	4.939562243306417e-08
Qwen3-8B	magicoder	layers.23.self_attn.o_proj	0.6896037250437379	0.27066116530267975	0.22702698825493994	0.2964368558343322	0.9923540304580369	0.014574195702181022	0.21067190627438342	5.337502331226318e-07	7.607228465824196	True	6.330124553021946e-08
Qwen3-8B	magicoder	layers.23.self_attn.q_proj	0.6829707768601828	0.24894179849811018	0.21831078509261256	0.23094971526753683	0.9935170602737247	0.01717382291727029	0.21230507551600028	4.2360803709229344e-07	7.460977798337406	True	4.7389668119497836e-08
Qwen3-8B	magicoder	layers.23.self_attn.v_proj	0.6279908146971925	0.24617714880643404	0.2032593532420624	0.3182806773280127	0.991922698354299	0.016521047487207847	0.18415551978188255	7.987257750752264e-07	6.30822706447788	True	3.311588690157534e-08
Qwen3-8B	magicoder	layers.24.mlp.down_proj	0.588719814647597	0.20895953237114845	0.17524565882306373	0.296652154412981	0.9960393553372653	0.01647585983912863	0.16529210117619952	4.216016713520787e-08	5.54395051900689	True	7.0108797001386756e-09
Qwen3-8B	magicoder	layers.24.mlp.gate_proj	0.4531483686303446	0.13087997697950016	0.12055578562659808	0.15154327706382442	0.9993168769743387	0.012306930073158424	0.11899374413948384	5.351715981483096e-07	3.284993964982999	True	1.1217664711958564e-08
Qwen3-8B	magicoder	layers.24.mlp.up_proj	0.4525272570394597	0.13165370063460702	0.12105252843199464	0.1545623435226562	0.999357545956061	0.015942061940621404	0.11934711586831516	6.29621991876661e-07	3.275657850004373	True	6.563019728675154e-08
Qwen3-8B	magicoder	layers.24.self_attn.k_proj	0.8238944973238815	0.45700765988237624	0.4127145778569127	0.184446116921947	0.9742952551959666	0.012078287237602927	0.3586264412725267	2.5253521773738186e-07	10.859255335162427	True	9.271764120192964e-08
Qwen3-8B	magicoder	layers.24.self_attn.o_proj	0.537626392449335	0.16906272904193304	0.15040955202187598	0.2084924074258545	0.9973908408675435	0.014769857835640245	0.14578750161561738	6.754714929613215e-07	4.623659092759305	True	4.640225806214025e-08
Qwen3-8B	magicoder	layers.24.self_attn.q_proj	0.6492720820968426	0.22710256642019572	0.20046047919995538	0.22086368992610006	0.9939731866391265	0.014238133815351398	0.19102765994177132	2.613242582327757e-07	6.743496911324015	True	2.2574961807547483e-08
Qwen3-8B	magicoder	layers.24.self_attn.v_proj	0.6147921450375952	0.23302807738645787	0.19556539548543525	0.2956840604422475	0.9956738214242479	0.014285254912274793	0.1830295079306338	1.040378058370095e-06	6.0462634184288895	True	8.708850694526233e-08
Qwen3-8B	magicoder	layers.25.mlp.down_proj	0.6273351212664025	0.23568191217414655	0.19514247441230287	0.31443109876426734	0.9929073290497369	0.015404082167519434	0.18081678791488737	3.8868772533895424e-08	6.295296020926946	True	3.3778291690522616e-08
Qwen3-8B	magicoder	layers.25.mlp.gate_proj	0.515517844877601	0.1530968009257356	0.14077608787463858	0.15447675339049793	0.9985381142747097	0.013375578150960804	0.13818021747806997	3.1046078274865607e-07	4.251380280514853	True	7.13434042743048e-08
Qwen3-8B	magicoder	layers.25.mlp.up_proj	0.44739937192477597	0.12855685899982713	0.118160462712916	0.1552000874217243	0.999095473604608	0.01298536601179426	0.11723265936623772	3.276004532093424e-07	3.2021212344856753	True	3.314328516779912e-08
Qwen3-8B	magicoder	layers.25.self_attn.k_proj	0.6292173699146969	0.24620719233217814	0.1988318474005988	0.3478155734342412	0.9911526113458482	0.014951440141434041	0.1823096118656948	2.692707798956917e-07	6.333212488071879	True	2.6897716003097046e-08
Qwen3-8B	magicoder	layers.25.self_attn.o_proj	0.660729626252181	0.254148302953373	0.21515903760256033	0.2832878648479532	0.9897030595007383	0.017747037255204233	0.1999315922498577	5.025575371409019e-07	6.98281122288775	True	1.7321478656825472e-08
Qwen3-8B	magicoder	layers.25.self_attn.q_proj	0.574273539468488	0.17811718010079255	0.16172193540739907	0.17562229401823726	0.9970404823750568	0.015079240696132517	0.15804045106870981	6.723295586930078e-08	5.275441039543315	True	5.730249206827222e-08
Qwen3-8B	magicoder	layers.25.self_attn.v_proj	0.5984636503789129	0.2216942107315262	0.19021120684260998	0.26385477779959654	0.9962626335555617	0.01494917025769094	0.17914182880794513	1.7745034597282938e-07	5.729261238699425	True	2.2374699542938617e-08
Qwen3-8B	magicoder	layers.26.mlp.down_proj	0.5923807790037499	0.2079055034641678	0.17605358674130558	0.2829362245938494	0.9950436697144582	0.01601709401246416	0.16620586390851494	8.466276646412751e-07	5.613189872077872	True	2.0910315419295375e-08
Qwen3-8B	magicoder	layers.26.mlp.gate_proj	0.547974425098455	0.16552996413780802	0.15228721657083363	0.15360389537573438	0.9981052405475689	0.015378419119638585	0.14899293601223634	4.0972682135986815e-08	4.803279698626091	True	4.6234190933723206e-08
Qwen3-8B	magicoder	layers.26.mlp.up_proj	0.543511846088698	0.16882685971832095	0.15206556629586107	0.18870521861972278	0.997336936406874	0.015286335379966471	0.14778339219713763	2.968698686878213e-07	4.725374777034692	True	2.3669878866424308e-08
Qwen3-8B	magicoder	layers.26.self_attn.k_proj	0.7268242356179359	0.35547788486242615	0.29412124787103433	0.3154146123217917	0.9798777271112195	0.014094341810674508	0.24077171150415833	6.203569655749419e-07	8.450685958441385	True	2.1400976030908368e-08
Qwen3-8B	magicoder	layers.26.self_attn.o_proj	0.6862811599935364	0.2603138500127587	0.219070148312881	0.2917740204252224	0.9898373972144346	0.008498030830835186	0.20519229227946742	3.219115076724677e-07	7.5351602349219355	True	6.4377114477435e-08
Qwen3-8B	magicoder	layers.26.self_attn.q_proj	0.6117097225925593	0.1984659952412918	0.1775472641900231	0.1996945826592188	0.9967338199179638	0.013416434262292658	0.17340351913755495	4.6374637396873197e-07	5.985937335572828	True	3.657892837329768e-08
Qwen3-8B	magicoder	layers.26.self_attn.v_proj	0.5634121521622074	0.18898914056079938	0.16861442780626662	0.20399505428718157	0.9982933576291257	0.014021744539286056	0.16284000144247984	3.2405457717210595e-07	5.0779367769450365	True	1.901427186726853e-08
Qwen3-8B	magicoder	layers.27.mlp.down_proj	0.6700862368481879	0.24796307807845258	0.2113066986204774	0.2738062747801471	0.9923322503613426	0.010502977748314782	0.1990821248294107	2.655896723657847e-07	7.183460339948474	True	1.8550164015032085e-08
Qwen3-8B	magicoder	layers.27.mlp.gate_proj	0.549498516535542	0.16642653596054013	0.15297805548844481	0.1550847963143509	0.9983102005526894	0.015338324784207815	0.14952640158501632	1.0576572715415011e-06	4.830031094513862	True	1.2924910387429025e-08
Qwen3-8B	magicoder	layers.27.mlp.up_proj	0.6326924256199549	0.20155915291961057	0.18467896504766818	0.1604823809886794	0.99722725235481	0.015930127236476778	0.18158734877389224	2.8330541268495324e-07	6.4031663206868314	True	4.085480234514163e-09
Qwen3-8B	magicoder	layers.27.self_attn.k_proj	0.7370748765044259	0.39878665596298335	0.31939907714461674	0.35851563079683013	0.9801943709374062	0.01459839242341097	0.24030414598353578	3.3804737298304133e-07	8.690611622618876	True	2.528838948043599e-08
Qwen3-8B	magicoder	layers.27.self_attn.o_proj	0.6340774458919314	0.2325951467010231	0.199322711825019	0.2656344805852193	0.9938844541696095	0.016117153201332293	0.18523056009401667	1.0611243346225763e-06	6.431182651129546	True	8.427860243509139e-09
Qwen3-8B	magicoder	layers.27.self_attn.q_proj	0.6470491335154122	0.21332531063605323	0.1945084147379295	0.16863446737762766	0.996978706148949	0.01508173227713809	0.18973389542749708	0.0	6.69723760773719	True	7.555003987700745e-08
Qwen3-8B	magicoder	layers.27.self_attn.v_proj	0.5268738946755581	0.17732679669114432	0.15120795979788595	0.2728892432629225	0.997338675614868	0.014697236726256231	0.1444062269258029	6.160389804943378e-07	4.440572732050614	True	3.9166413611368884e-08
Qwen3-8B	magicoder	layers.28.mlp.down_proj	0.614104874187435	0.20570536779836285	0.18036438131831078	0.23120543632068113	0.9965639078624556	0.016342826675654905	0.17458438683356853	5.165817436036946e-07	6.0323789035526945	True	2.8615422043833436e-08
Qwen3-8B	magicoder	layers.28.mlp.gate_proj	0.5541794375301118	0.16674927427856248	0.1542640595396729	0.14414221230580337	0.9981921958516807	0.016073029380635154	0.15134892400667202	9.276093315691014e-08	4.912569043115154	True	7.751476048058923e-08
Qwen3-8B	magicoder	layers.28.mlp.up_proj	0.5526004485961191	0.17141402759733712	0.15550296433488478	0.1770288213985015	0.9975741069493366	0.01432187986989432	0.15107601161086356	6.138005983480355e-07	4.884867923398646	True	2.8098110368874107e-08
