cohort	outcome	feature	family	rows	source_clusters	raw_pearson	raw_spearman	within_pearson	within_spearman	cluster_ci_low	cluster_ci_high	partial_pearson_logFro	median_checkpoint_spearman	positive_checkpoints	negative_checkpoints	nonconstant_checkpoints	permutation_p	fdr_q
hns_grid_retention	target_gain	functional_offdiag_fraction	core	120	12	0.3025307906967223	0.5031741085579082	0.7195871371993297	0.3907327792055065	0.21976174568711956	0.5611619404072912	0.14813932479215938	0.3869352270438463	11	1	12	0.0004997501249375312	0.0009995002498750624
hns_grid_retention	off_gain	functional_participation	core	120	12	-0.20307786777044465	-0.2503048909323366	0.4804235433758484	0.1525252525252525	0.008055555555555557	0.2878787878787879	-0.09233591658921125	0.0787878787878788	10	2	12	0.10944527736131934	0.20464767616191903
hns_grid_retention	off_gain	functional_erank	core	120	12	-0.06419003714530444	-0.24286317821179215	0.6263852319538711	0.22828282828282825	0.07065656565656565	0.3949747474747473	-0.03106335615865146	0.16969696969696968	11	1	12	0.01649175412293853	0.049475262368815595
hns_grid_retention	off_gain	functional_top1	core	120	12	-0.01655845002572062	0.2756604790767311	-0.7422393118244315	-0.1399343313142054	-0.3264275303046249	0.05858659886716167	-0.11717608798630376	-0.06666666666666667	4	8	12	0.1359320339830085	0.20464767616191903
hns_grid_retention	off_gain	functional_erank_iqr	core	120	12	0.5291196886374174	0.615664497161718	0.6833706945251583	0.23434343434343433	0.0898989898989899	0.37575757575757573	0.233005570890774	0.28484848484848485	8	4	12	0.014492753623188406	0.049475262368815595
hns_grid_retention	off_gain	functional_attn_mlp_gap	core	120	12	0.4718402008018114	0.6545545682139003	0.5923466470052843	0.3181818181818181	0.19797979797979798	0.41818181818181815	0.1734729704503154	0.38181818181818183	11	1	12	0.001999000499750125	0.01199400299850075
hns_grid_retention	off_gain	functional_energy_ratio	core	120	12	-0.4806996813607414	-0.6680466267399796	-0.7173175669517723	-0.10275906184263961	-0.28066651845310187	0.09872427591512033	0.11108376635521956	-0.2883215729074579	4	8	12	0.2733633183408296	0.30911816818863297
hns_grid_retention	off_gain	gamma_functional	core	120	12	-0.44501533673035437	-0.6876996500090613	-0.7053928537638123	-0.0995956019733895	-0.282474870120677	0.1061798650657526	0.13231333151600724	-0.28484848484848485	4	8	12	0.28335832083958024	0.30911816818863297
hns_grid_retention	off_gain	eta_functional	core	120	12	0.21564194601863437	0.022325882103627136	0.5848715936214363	0.08792320475697328	-0.10713949966561569	0.26882267201557347	-0.033872614799324616	0.24848484848484848	7	5	12	0.3488255872063968	0.3488255872063968
hns_grid_retention	off_gain	functional_cov_participation	core	120	12	-0.29103271516996193	-0.2399904406335086	0.4343350128010745	0.13892397513143137	-0.09090909090909091	0.3345334505125072	-0.15863543875453767	0.18181818181818182	10	2	12	0.136431784107946	0.20464767616191903
