checkpoint	cohort	label	feature	previous	recollected	difference
Llama-3.1-8B-Instruct/metamath/seed42	hns_grid_target	metamath__hns_f8_s0	functional_erank_iqr	1.50773	1.50781	8.000000000008001e-05
Llama-3.1-8B-Instruct/metamath/seed42	hns_grid_target	metamath__hns_f8_s0	functional_attn_mlp_gap	-0.00428	-0.00432	-4.0000000000000105e-05
Llama-3.1-8B-Instruct/metamath/seed42	hns_grid_target	metamath__hns_f8_s0	functional_energy_ratio	0.54096	0.54096	0.0
Llama-3.1-8B-Instruct/metamath/seed42	hns_grid_target	metamath__hns_f8_s0	gamma_functional	0.42551	0.42551	0.0
Llama-3.1-8B-Instruct/metamath/seed42	hns_grid_target	metamath__hns_f8_s0	eta_functional	0.38129	0.38129	0.0
Llama-3.1-8B-Instruct/metamath/seed42	hns_grid_target	metamath__hns_f8_s1	functional_participation	11.99561	11.9957	9.000000000014552e-05
Llama-3.1-8B-Instruct/metamath/seed42	hns_grid_target	metamath__hns_f8_s1	functional_erank	13.94357	13.94356	-9.999999999621423e-06
Llama-3.1-8B-Instruct/metamath/seed42	hns_grid_target	metamath__hns_f8_s1	functional_top1	0.16405	0.16405	0.0
Llama-3.1-8B-Instruct/metamath/seed42	hns_grid_target	metamath__hns_f8_s1	functional_erank_iqr	1.73926	1.73931	4.999999999988347e-05
Llama-3.1-8B-Instruct/metamath/seed42	hns_grid_target	metamath__hns_f8_s1	functional_attn_mlp_gap	-0.27	-0.27004	-3.999999999998449e-05
Llama-3.1-8B-Instruct/metamath/seed42	hns_grid_target	metamath__hns_f8_s1	functional_energy_ratio	0.54438	0.54438	0.0
Llama-3.1-8B-Instruct/metamath/seed42	hns_grid_target	metamath__hns_f8_s1	gamma_functional	0.45399	0.45399	0.0
Llama-3.1-8B-Instruct/metamath/seed42	hns_grid_target	metamath__hns_f8_s1	eta_functional	0.3045	0.3045	0.0
Llama-3.1-8B-Instruct/metamath/seed42	hns_grid_target	metamath__hns_f8_s2	functional_participation	11.91853	11.91848	-4.999999999988347e-05
Llama-3.1-8B-Instruct/metamath/seed42	hns_grid_target	metamath__hns_f8_s2	functional_erank	13.8873	13.88735	4.999999999988347e-05
Llama-3.1-8B-Instruct/metamath/seed42	hns_grid_target	metamath__hns_f8_s2	functional_top1	0.16353	0.16353	0.0
Llama-3.1-8B-Instruct/metamath/seed42	hns_grid_target	metamath__hns_f8_s2	functional_erank_iqr	1.77848	1.77851	2.999999999997449e-05
Llama-3.1-8B-Instruct/metamath/seed42	hns_grid_target	metamath__hns_f8_s2	functional_attn_mlp_gap	-0.35183	-0.35184	-1.0000000000010001e-05
Llama-3.1-8B-Instruct/metamath/seed42	hns_grid_target	metamath__hns_f8_s2	functional_energy_ratio	0.54597	0.54597	0.0
Llama-3.1-8B-Instruct/metamath/seed42	hns_grid_target	metamath__hns_f8_s2	gamma_functional	0.45729	0.45729	0.0
Llama-3.1-8B-Instruct/metamath/seed42	hns_grid_target	metamath__hns_f8_s2	eta_functional	0.29848	0.29848	0.0
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__original_lora	functional_participation	3.87454	3.87447	-7.00000000000145e-05
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__original_lora	functional_erank	6.35917	6.35927	0.00010000000000065512
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__original_lora	functional_top1	0.4531	0.45311	1.0000000000010001e-05
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__original_lora	functional_erank_iqr	5.58506	5.58508	1.9999999999242846e-05
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__original_lora	functional_attn_mlp_gap	1.82707	1.82703	-4.0000000000040004e-05
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__original_lora	functional_energy_ratio	1.0	1.0	0.0
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__original_lora	gamma_functional	1.0	1.0	0.0
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__original_lora	eta_functional	0.0	0.0	0.0
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f0_s0	functional_participation	3.87454	3.87447	-7.00000000000145e-05
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f0_s0	functional_erank	6.35917	6.35927	0.00010000000000065512
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f0_s0	functional_top1	0.4531	0.45311	1.0000000000010001e-05
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f0_s0	functional_erank_iqr	5.58506	5.58508	1.9999999999242846e-05
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f0_s0	functional_attn_mlp_gap	1.82707	1.82703	-4.0000000000040004e-05
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f0_s0	functional_energy_ratio	1.0	1.0	0.0
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f0_s0	gamma_functional	1.0	1.0	0.0
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f0_s0	eta_functional	0.0	0.0	0.0
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f2_s0	functional_participation	14.34594	14.34592	-2.0000000001019203e-05
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f2_s0	functional_erank	15.1743	15.17428	-2.0000000001019203e-05
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f2_s0	functional_top1	0.11845	0.11845	0.0
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f2_s0	functional_erank_iqr	2.74981	2.74987	5.999999999994898e-05
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f2_s0	functional_attn_mlp_gap	0.90744	0.90751	7.00000000000145e-05
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f2_s0	functional_energy_ratio	0.31441	0.3144	-1.0000000000010001e-05
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f2_s0	gamma_functional	0.23713	0.23713	0.0
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f2_s0	eta_functional	0.43115	0.43114	-9.99999999995449e-06
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f2_s1	functional_participation	12.37695	12.37689	-6.000000000128125e-05
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f2_s1	functional_erank	14.19679	14.19676	-3.0000000000640625e-05
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f2_s1	functional_top1	0.16676	0.16676	0.0
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f2_s1	functional_erank_iqr	4.02257	4.0227	0.00013000000000040757
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f2_s1	functional_attn_mlp_gap	1.59869	1.59884	0.0001500000000000945
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f2_s1	functional_energy_ratio	0.34458	0.34457	-1.0000000000010001e-05
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f2_s1	gamma_functional	0.28274	0.28274	0.0
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f2_s1	eta_functional	0.3267	0.32669	-1.0000000000010001e-05
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f2_s2	functional_participation	12.00003	11.99998	-4.999999999988347e-05
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f2_s2	functional_erank	13.91054	13.91051	-2.999999999886427e-05
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f2_s2	functional_top1	0.1733	0.1733	0.0
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f2_s2	functional_erank_iqr	4.08241	4.08235	-6.000000000039307e-05
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f2_s2	functional_attn_mlp_gap	1.66309	1.66324	0.0001500000000000945
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f2_s2	functional_energy_ratio	0.34898	0.34897	-1.0000000000010001e-05
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f2_s2	gamma_functional	0.28809	0.28809	0.0
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f2_s2	eta_functional	0.31849	0.31849	0.0
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f4_s0	functional_participation	12.02394	12.02381	-0.00013000000000040757
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f4_s0	functional_erank	13.7723	13.77231	9.999999999621423e-06
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f4_s0	functional_top1	0.15967	0.15967	0.0
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f4_s0	functional_erank_iqr	3.26262	3.26284	0.000220000000000109
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f4_s0	functional_attn_mlp_gap	1.19633	1.19617	-0.00015999999999993797
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f4_s0	functional_energy_ratio	0.32888	0.32887	-1.0000000000010001e-05
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f4_s0	gamma_functional	0.25152	0.25151	-1.0000000000010001e-05
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f4_s0	eta_functional	0.41512	0.41511	-1.0000000000010001e-05
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f4_s1	functional_participation	12.13591	12.13586	-5.000000000165983e-05
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f4_s1	functional_erank	14.00615	14.00615	0.0
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f4_s1	functional_top1	0.16892	0.16892	0.0
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f4_s1	functional_erank_iqr	4.14347	4.14348	1.0000000000509601e-05
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f4_s1	functional_attn_mlp_gap	1.73148	1.73164	0.00016000000000016001
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f4_s1	functional_energy_ratio	0.34681	0.3468	-1.0000000000010001e-05
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f4_s1	gamma_functional	0.28508	0.28507	-1.0000000000010001e-05
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f4_s1	eta_functional	0.3243	0.32429	-9.99999999995449e-06
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f4_s2	functional_participation	11.99319	11.99313	-5.9999999999504894e-05
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f4_s2	functional_erank	13.9043	13.90427	-2.999999999886427e-05
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f4_s2	functional_top1	0.17339	0.17339	0.0
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f4_s2	functional_erank_iqr	4.08541	4.08535	-6.000000000039307e-05
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f4_s2	functional_attn_mlp_gap	1.66469	1.66484	0.0001500000000000945
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f4_s2	functional_energy_ratio	0.34906	0.34905	-9.99999999995449e-06
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f4_s2	gamma_functional	0.28819	0.28818	-1.0000000000010001e-05
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f4_s2	eta_functional	0.31837	0.31836	-1.0000000000010001e-05
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f8_s0	functional_participation	11.62875	11.6287	-4.999999999988347e-05
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f8_s0	functional_erank	13.50867	13.50869	1.9999999999242846e-05
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f8_s0	functional_top1	0.17145	0.17146	1.0000000000010001e-05
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f8_s0	functional_erank_iqr	3.35091	3.35117	0.00026000000000037105
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f8_s0	functional_attn_mlp_gap	1.29509	1.29527	0.00017999999999984695
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f8_s0	functional_energy_ratio	0.32811	0.3281	-1.0000000000010001e-05
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f8_s0	gamma_functional	0.24535	0.24534	-1.0000000000010001e-05
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f8_s0	eta_functional	0.44085	0.44085	0.0
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f8_s1	functional_participation	12.04393	12.0439	-2.999999999886427e-05
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f8_s1	functional_erank	13.96353	13.96365	0.00011999999999900979
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f8_s1	functional_top1	0.16947	0.16947	0.0
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f8_s1	functional_erank_iqr	4.15215	4.15207	-7.999999999963592e-05
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f8_s1	functional_attn_mlp_gap	1.68129	1.68145	0.00015999999999993797
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f8_s1	functional_energy_ratio	0.34662	0.34661	-1.0000000000010001e-05
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f8_s1	gamma_functional	0.28443	0.28443	0.0
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f8_s1	eta_functional	0.32661	0.32661	0.0
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f8_s2	functional_participation	11.99364	11.99359	-4.999999999988347e-05
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f8_s2	functional_erank	13.90467	13.90465	-1.9999999999242846e-05
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f8_s2	functional_top1	0.17337	0.17337	0.0
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f8_s2	functional_erank_iqr	4.0855	4.08544	-5.9999999999504894e-05
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f8_s2	functional_attn_mlp_gap	1.6649	1.66504	0.000140000000000029
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f8_s2	functional_energy_ratio	0.34906	0.34905	-9.99999999995449e-06
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f8_s2	gamma_functional	0.28819	0.28818	-1.0000000000010001e-05
Llama-3.1-8B-Instruct/tulu/seed42	hns_grid_target	tulu__hns_f8_s2	eta_functional	0.31836	0.31835	-9.99999999995449e-06
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__common_hns	functional_participation	2.43625	2.43622	-2.9999999999752447e-05
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__common_hns	functional_erank	4.87846	4.87845	-9.999999999621423e-06
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__common_hns	functional_top1	0.62761	0.62761	0.0
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__common_hns	functional_erank_iqr	3.57548	3.5756	0.00011999999999989797
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__common_hns	functional_attn_mlp_gap	1.70305	1.70305	0.0
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__common_hns	functional_energy_ratio	0.14107	0.14107	0.0
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__common_hns	gamma_functional	0.12592	0.12592	0.0
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__common_hns	eta_functional	0.20326	0.20326	0.0
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__common_per_module	functional_participation	1.04498	1.04498	0.0
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__common_per_module	functional_erank	1.14286	1.14286	0.0
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__common_per_module	functional_top1	0.97811	0.9781	-1.0000000000065512e-05
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__common_per_module	functional_erank_iqr	0.30938	0.30939	1.0000000000010001e-05
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__common_per_module	functional_attn_mlp_gap	0.15661	0.15661	0.0
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__common_per_module	functional_energy_ratio	0.46764	0.46764	0.0
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__common_per_module	gamma_functional	0.46019	0.46019	0.0
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__common_per_module	eta_functional	0.03163	0.03163	0.0
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p25	functional_participation	1.04498	1.04498	0.0
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p25	functional_erank	1.14286	1.14286	0.0
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p25	functional_top1	0.97811	0.9781	-1.0000000000065512e-05
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p25	functional_erank_iqr	0.30938	0.30939	1.0000000000010001e-05
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p25	functional_attn_mlp_gap	0.15661	0.15661	0.0
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p25	functional_energy_ratio	0.25	0.25	0.0
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p25	gamma_functional	0.25	0.25	0.0
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p25	eta_functional	0.0	0.0	0.0
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p40	functional_participation	1.04498	1.04498	0.0
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p40	functional_erank	1.14286	1.14286	0.0
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p40	functional_top1	0.97811	0.9781	-1.0000000000065512e-05
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p40	functional_erank_iqr	0.30938	0.30939	1.0000000000010001e-05
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p40	functional_attn_mlp_gap	0.15661	0.15661	0.0
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p40	functional_energy_ratio	0.4	0.4	0.0
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p40	gamma_functional	0.4	0.4	0.0
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p40	eta_functional	0.0	0.0	0.0
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p55	functional_participation	1.04498	1.04498	0.0
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p55	functional_erank	1.14286	1.14286	0.0
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p55	functional_top1	0.97811	0.9781	-1.0000000000065512e-05
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p55	functional_erank_iqr	0.30938	0.30939	1.0000000000010001e-05
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p55	functional_attn_mlp_gap	0.15661	0.15661	0.0
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p55	functional_energy_ratio	0.55	0.55	0.0
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p55	gamma_functional	0.55	0.55	0.0
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p55	eta_functional	0.0	0.0	0.0
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p70	functional_participation	1.04498	1.04498	0.0
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p70	functional_erank	1.14286	1.14286	0.0
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p70	functional_top1	0.97811	0.9781	-1.0000000000065512e-05
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p70	functional_erank_iqr	0.30938	0.30939	1.0000000000010001e-05
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p70	functional_attn_mlp_gap	0.15661	0.15661	0.0
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p70	functional_energy_ratio	0.7	0.7	0.0
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p70	gamma_functional	0.7	0.7	0.0
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p70	eta_functional	0.0	0.0	0.0
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p85	functional_participation	1.04498	1.04498	0.0
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p85	functional_erank	1.14286	1.14286	0.0
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p85	functional_top1	0.97811	0.9781	-1.0000000000065512e-05
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p85	functional_erank_iqr	0.30938	0.30939	1.0000000000010001e-05
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p85	functional_attn_mlp_gap	0.15661	0.15661	0.0
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p85	functional_energy_ratio	0.85	0.85	0.0
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p85	gamma_functional	0.85	0.85	0.0
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p85	eta_functional	0.0	0.0	0.0
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__common_lora	functional_participation	1.04498	1.04498	0.0
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__common_lora	functional_erank	1.14286	1.14286	0.0
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__common_lora	functional_top1	0.97811	0.9781	-1.0000000000065512e-05
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__common_lora	functional_erank_iqr	0.30938	0.30939	1.0000000000010001e-05
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__common_lora	functional_attn_mlp_gap	0.15661	0.15661	0.0
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__common_lora	functional_energy_ratio	1.0	1.0	0.0
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__common_lora	gamma_functional	1.0	1.0	0.0
Qwen3-8B/magicoder/seed42	scalar_common_basis_seed42	magicoder__common_lora	eta_functional	0.0	0.0	0.0
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__common_hns	functional_participation	6.78533	6.78537	4.000000000026205e-05
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__common_hns	functional_erank	10.06368	10.06368	0.0
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__common_hns	functional_top1	0.30485	0.30485	0.0
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__common_hns	functional_erank_iqr	5.01265	5.01267	2.0000000000131024e-05
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__common_hns	functional_attn_mlp_gap	2.18313	2.18308	-4.999999999988347e-05
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__common_hns	functional_energy_ratio	0.21427	0.21427	0.0
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__common_hns	gamma_functional	0.15821	0.15821	0.0
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__common_hns	eta_functional	0.45482	0.45482	0.0
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__common_per_module	functional_participation	1.31491	1.31491	0.0
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__common_per_module	functional_erank	1.7969	1.7969	0.0
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__common_per_module	functional_top1	0.86904	0.86904	0.0
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__common_per_module	functional_erank_iqr	1.695	1.69498	-2.0000000000131024e-05
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__common_per_module	functional_attn_mlp_gap	0.79849	0.7985	9.99999999995449e-06
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__common_per_module	functional_energy_ratio	0.51804	0.51804	0.0
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__common_per_module	gamma_functional	0.503	0.503	0.0
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__common_per_module	eta_functional	0.05721	0.05721	0.0
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p25	functional_participation	1.31491	1.31491	0.0
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p25	functional_erank	1.7969	1.7969	0.0
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p25	functional_top1	0.86904	0.86904	0.0
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p25	functional_erank_iqr	1.695	1.69498	-2.0000000000131024e-05
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p25	functional_attn_mlp_gap	0.79849	0.7985	9.99999999995449e-06
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p25	functional_energy_ratio	0.25	0.25	0.0
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p25	gamma_functional	0.25	0.25	0.0
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p25	eta_functional	0.0	0.0	0.0
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p40	functional_participation	1.31491	1.31491	0.0
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p40	functional_erank	1.7969	1.7969	0.0
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p40	functional_top1	0.86904	0.86904	0.0
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p40	functional_erank_iqr	1.695	1.69498	-2.0000000000131024e-05
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p40	functional_attn_mlp_gap	0.79849	0.7985	9.99999999995449e-06
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p40	functional_energy_ratio	0.4	0.4	0.0
