cohort	field	value	clusters	feature	outcome	within_spearman
scalar_common_basis_seed42	train_task	tulu	2	energy_entropy_rank	off_gain	0.24743582965269675
scalar_common_basis_seed42	train_task	tulu	2	energy_entropy_rank	forgetting_reduction	-0.29160592175990213
scalar_common_basis_seed42	train_task	tulu	2	stable_rank	target_gain	0.1679842102263232
scalar_common_basis_seed42	train_task	tulu	2	stable_rank	off_gain	0.24743582965269675
scalar_common_basis_seed42	train_task	tulu	2	stable_rank	forgetting_reduction	-0.29160592175990213
scalar_common_basis_seed42	train_task	tulu	2	participation_rank	target_gain	0.1679842102263232
scalar_common_basis_seed42	train_task	tulu	2	participation_rank	off_gain	0.24743582965269675
scalar_common_basis_seed42	train_task	tulu	2	participation_rank	forgetting_reduction	-0.29160592175990213
scalar_common_basis_seed42	train_task	tulu	2	nuclear_participation_rank	target_gain	0.1679842102263232
scalar_common_basis_seed42	train_task	tulu	2	nuclear_participation_rank	off_gain	0.24743582965269675
scalar_common_basis_seed42	train_task	tulu	2	nuclear_participation_rank	forgetting_reduction	-0.29160592175990213
scalar_common_basis_seed42	train_task	tulu	2	top1_energy	target_gain	-0.1679842102263232
scalar_common_basis_seed42	train_task	tulu	2	top1_energy	off_gain	-0.24743582965269675
scalar_common_basis_seed42	train_task	tulu	2	top1_energy	forgetting_reduction	0.29160592175990213
scalar_common_basis_seed42	train_task	tulu	2	top4_energy	target_gain	-0.1679842102263232
scalar_common_basis_seed42	train_task	tulu	2	top4_energy	off_gain	-0.24743582965269675
scalar_common_basis_seed42	train_task	tulu	2	top4_energy	forgetting_reduction	0.29160592175990213
scalar_common_basis_seed42	train_task	tulu	2	log_condition	target_gain	-0.1679842102263232
scalar_common_basis_seed42	train_task	tulu	2	log_condition	off_gain	-0.24743582965269675
scalar_common_basis_seed42	train_task	tulu	2	log_condition	forgetting_reduction	0.29160592175990213
scalar_common_basis_seed42	train_task	tulu	2	log_fro	target_gain	-0.45462060465831744
scalar_common_basis_seed42	train_task	tulu	2	log_fro	off_gain	0.32142857142857145
scalar_common_basis_seed42	train_task	tulu	2	log_fro	forgetting_reduction	-0.16835875742536846
scalar_common_basis_seed42	train_task	tulu	2	log_nuclear	target_gain	-0.3353907944129427
scalar_common_basis_seed42	train_task	tulu	2	log_nuclear	off_gain	0.3712641411931103
scalar_common_basis_seed42	train_task	tulu	2	log_nuclear	forgetting_reduction	-0.1609014337139327
scalar_common_basis_seed42	train_task	tulu	2	log_head_rss	target_gain	-0.478867036906761
scalar_common_basis_seed42	train_task	tulu	2	log_head_rss	off_gain	0.19047619047619047
scalar_common_basis_seed42	train_task	tulu	2	log_head_rss	forgetting_reduction	0.20203050891044216
scalar_common_basis_seed42	train_task	tulu	2	fro_ratio	target_gain	-0.4451550544026331
scalar_common_basis_seed42	train_task	tulu	2	fro_ratio	off_gain	0.34132348464527884
scalar_common_basis_seed42	train_task	tulu	2	fro_ratio	forgetting_reduction	-0.13549594418015384
scalar_common_basis_seed42	train_task	tulu	2	nuclear_ratio	target_gain	-0.3353907944129427
scalar_common_basis_seed42	train_task	tulu	2	nuclear_ratio	off_gain	0.3712641411931103
scalar_common_basis_seed42	train_task	tulu	2	nuclear_ratio	forgetting_reduction	-0.1609014337139327
scalar_common_basis_seed42	train_task	tulu	2	head_ratio	target_gain	-0.478867036906761
scalar_common_basis_seed42	train_task	tulu	2	head_ratio	off_gain	0.19047619047619047
scalar_common_basis_seed42	train_task	tulu	2	head_ratio	forgetting_reduction	0.20203050891044216
scalar_common_basis_seed42	train_task	tulu	2	original_head1_retention	target_gain	-0.478867036906761
scalar_common_basis_seed42	train_task	tulu	2	original_head1_retention	off_gain	0.19047619047619047
scalar_common_basis_seed42	train_task	tulu	2	original_head1_retention	forgetting_reduction	0.20203050891044216
scalar_common_basis_seed42	train_task	tulu	2	original_head4_retention	target_gain	-0.48492864496887195
scalar_common_basis_seed42	train_task	tulu	2	original_head4_retention	off_gain	0.25
scalar_common_basis_seed42	train_task	tulu	2	original_head4_retention	forgetting_reduction	0.16835875742536846
scalar_common_basis_seed42	train_task	tulu	2	scalar_fit	target_gain	-0.49705186109309374
scalar_common_basis_seed42	train_task	tulu	2	scalar_fit	off_gain	0.2619047619047619
scalar_common_basis_seed42	train_task	tulu	2	scalar_fit	forgetting_reduction	0.0
scalar_common_basis_seed42	train_task	tulu	2	shape_residual	target_gain	0.14285714285714285
scalar_common_basis_seed42	train_task	tulu	2	shape_residual	off_gain	0.10131544903813933
scalar_common_basis_seed42	train_task	tulu	2	shape_residual	forgetting_reduction	-0.13226001425322162
scalar_common_basis_seed42	train_task	tulu	2	displacement	target_gain	0.44855899659620657
scalar_common_basis_seed42	train_task	tulu	2	displacement	off_gain	-0.21428571428571427
scalar_common_basis_seed42	train_task	tulu	2	displacement	forgetting_reduction	-0.16835875742536846
