base_model,task,module,layer,module_type,lora_mean,lora_median,lora_p50,lora_p90,lora_p95,lora_p99,lora_max,lora_fraction_gt_0p10,lora_fraction_gt_0p25,lora_fraction_gt_0p50,lora_fraction_gt_1p00,hns_mean,hns_median,hns_p50,hns_p90,hns_p95,hns_p99,hns_max,hns_fraction_gt_0p10,hns_fraction_gt_0p25,hns_fraction_gt_0p50,hns_fraction_gt_1p00,scalar_shrink_mean,scalar_shrink_median,scalar_shrink_p50,scalar_shrink_p90,scalar_shrink_p95,scalar_shrink_p99,scalar_shrink_max,scalar_shrink_fraction_gt_0p10,scalar_shrink_fraction_gt_0p25,scalar_shrink_fraction_gt_0p50,scalar_shrink_fraction_gt_1p00,shape_only_mean,shape_only_median,shape_only_p50,shape_only_p90,shape_only_p95,shape_only_p99,shape_only_max,shape_only_fraction_gt_0p10,shape_only_fraction_gt_0p25,shape_only_fraction_gt_0p50,shape_only_fraction_gt_1p00,head_only_mean,head_only_median,head_only_p50,head_only_p90,head_only_p95,head_only_p99,head_only_max,head_only_fraction_gt_0p10,head_only_fraction_gt_0p25,head_only_fraction_gt_0p50,head_only_fraction_gt_1p00,tail_only_mean,tail_only_median,tail_only_p50,tail_only_p90,tail_only_p95,tail_only_p99,tail_only_max,tail_only_fraction_gt_0p10,tail_only_fraction_gt_0p25,tail_only_fraction_gt_0p50,tail_only_fraction_gt_1p00,paired_mean_delta,paired_fraction_hns_lower,hns_to_lora_p99_ratio,scalar_shrink_to_lora_p99_ratio,shape_only_to_lora_p99_ratio,head_only_to_lora_p99_ratio,tail_only_to_lora_p99_ratio
Qwen3-8B,magicoder,layers.1.self_attn.k_proj,1,k_proj,0.004983675178921374,0.005040196578210027,0.005040196578210027,0.005613936019558553,0.005808683560121975,0.006061978845058489,0.0062166403443549515,0.0,0.0,0.0,0.0,0.0012256842215350601,0.001228192868936453,0.001228192868936453,0.0012906191355453083,0.001310788680534941,0.0013514971842682859,0.0013925503346597515,0.0,0.0,0.0,0.0,0.0026717853070424894,0.0027025133572163166,0.0027025133572163166,0.0030097814813978664,0.0031135367009133873,0.0032502711286757045,0.0033308162413179304,0.0,0.0,0.0,0.0,0.0022867958445081525,0.0022916618072895047,0.0022916618072895047,0.002407648886440349,0.00244552790632526,0.0025214996239889508,0.0025970685639953145,0.0,0.0,0.0,0.0,0.001118252463828292,0.0011195631756876986,0.0011195631756876986,0.0011839904885134378,0.001205949919451029,0.0012514407949187538,0.0012953848125781234,0.0,0.0,0.0,0.0,0.005008638488427714,0.005063237100030092,0.005063237100030092,0.005635079977685184,0.005830815339121314,0.006083764092131981,0.006238113544175696,0.0,0.0,0.0,0.0,-0.003757990957386314,1.0,0.22294653591046074,0.536173287923169,0.415953220629331,0.20644097033411524,1.0035937517484492
Qwen3-8B,magicoder,layers.1.self_attn.o_proj,1,o_proj,0.016420501832827793,0.016406127318347043,0.016406127318347043,0.020046452560882694,0.02138023014341211,0.023685940999766862,0.025596496354315018,0.0,0.0,0.0,0.0,0.0027051512237024422,0.002690672326692411,0.002690672326692411,0.003144515540421644,0.0033232166247834593,0.0036076486540783615,0.0038705838882587404,0.0,0.0,0.0,0.0,0.008310966873156958,0.0083047084448223,0.0083047084448223,0.010146897395107782,0.010821014024889952,0.011990179482286822,0.012960399477645166,0.0,0.0,0.0,0.0,0.005344485147719121,0.005316101552753466,0.005316101552753466,0.006213337593169206,0.0065660166374551,0.007128085772497948,0.007644308563109354,0.0,0.0,0.0,0.0,0.0024783975554546656,0.0024721589624342273,0.0024721589624342273,0.002950685106589873,0.003131554325802395,0.0034348388025742227,0.0037041333975397486,0.0,0.0,0.0,0.0,0.016457460772790512,0.01644359268367899,0.01644359268367899,0.020077144176098474,0.02140999887601229,0.023712191412708413,0.025608169919170393,0.0,0.0,0.0,0.0,-0.013715350609125352,1.0,0.15231181459558102,0.5062150362700321,0.3009416333751785,0.1450159317127418,1.0011082697935374
Qwen3-8B,magicoder,layers.1.self_attn.q_proj,1,q_proj,0.006742000094832101,0.006770029346299019,0.006770029346299019,0.007246539332334766,0.007360705063632249,0.007776132164303835,0.00790997916690598,0.0,0.0,0.0,0.0,0.001143245930998676,0.0011470924382961803,0.0011470924382961803,0.0012132133379671273,0.0012288193176788875,0.0012748631906633438,0.0013174650446048052,0.0,0.0,0.0,0.0,0.0034009602467636344,0.0034155404995155833,0.0034155404995155833,0.003655081141330359,0.003713653331682673,0.003922846996865904,0.0039900296503403675,0.0,0.0,0.0,0.0,0.002263747959494753,0.0022714278837962874,0.0022714278837962874,0.002402055396639292,0.0024334906058484803,0.002524220638694904,0.002608160216000491,0.0,0.0,0.0,0.0,0.001055126233920433,0.0010600247082205739,0.0010600247082205739,0.0011252938133928083,0.001141066940469209,0.0011888268564287949,0.001216933006954207,0.0,0.0,0.0,0.0,0.006750869890082403,0.0067798766792987785,0.0067798766792987785,0.007255249663373467,0.007369300529928566,0.007784386207805308,0.007920395946264445,0.0,0.0,0.0,0.0,-0.005598754163833425,1.0,0.16394566909698055,0.5044727782371867,0.3246113344475141,0.15288151375385292,1.0010614587467228
Qwen3-8B,magicoder,layers.1.self_attn.v_proj,1,v_proj,0.024906196525789653,0.025020734739823396,0.025020734739823396,0.026377407494903485,0.026810548701348795,0.02730907535076143,0.02768148982312481,0.0,0.0,0.0,0.0,0.0030640225058614517,0.00306469702939335,0.00306469702939335,0.0032232549450669544,0.0032648754521808422,0.0033230976329445463,0.003363778226652528,0.0,0.0,0.0,0.0,0.010545946187848213,0.010593698651525946,0.010593698651525946,0.01116899964691415,0.011352676214602331,0.011563542237612606,0.011721969135866131,0.0,0.0,0.0,0.0,0.007243912277579738,0.007245155237144892,0.007245155237144892,0.007618756705677946,0.007720504352085383,0.007856418103642487,0.007952356882724691,0.0,0.0,0.0,0.0,0.002848237979540428,0.00285575452982105,0.00285575452982105,0.0030074481211174614,0.0030549891701207484,0.0031184077403503914,0.003150308616061388,0.0,0.0,0.0,0.0,0.024934485505808544,0.025046316935621107,0.025046316935621107,0.026403800579044918,0.026839816111496842,0.027332465738607713,0.027704250789239583,0.0,0.0,0.0,0.0,-0.021842174019928204,1.0,0.12168473631063059,0.42343221398340725,0.28768524758651104,0.11418942971510913,1.00085650603493
Qwen3-8B,magicoder,layers.10.mlp.down_proj,10,down_proj,0.016330371118544545,0.016378978626211654,0.016378978626211654,0.019978780261502814,0.021291106016906168,0.02334970923650655,0.024964902345405708,0.0,0.0,0.0,0.0,0.0020060471052379273,0.0020083294223912085,0.0020083294223912085,0.0023567629638389835,0.002473944528705269,0.0026815633426024005,0.0028599444782211342,0.0,0.0,0.0,0.0,0.006585785883847399,0.006604182674600629,0.006604182674600629,0.008057155719241932,0.008587606663755257,0.009417095100751078,0.01006536964152545,0.0,0.0,0.0,0.0,0.00497457927138404,0.004980935534408497,0.004980935534408497,0.005845990864995388,0.006134847895688215,0.006649875979506875,0.00709093336847486,0.0,0.0,0.0,0.0,0.0018072837119845618,0.001814265218007627,0.001814265218007627,0.0021868965137695137,0.0023227414962309002,0.0025395638450122727,0.002730710884677687,0.0,0.0,0.0,0.0,0.016354426781198736,0.016402401572197595,0.016402401572197595,0.019999558024620365,0.021314294693634772,0.023368010305638457,0.024973527261489048,0.0,0.0,0.0,0.0,-0.014324324013306619,1.0,0.11484354325105937,0.4033067395129589,0.28479480888395814,0.10876211858954299,1.0007837814572567
Qwen3-8B,magicoder,layers.10.mlp.gate_proj,10,gate_proj,0.00732382574111296,0.007447214653616154,0.007447214653616154,0.008531252457919462,0.00876561552652941,0.00909123851813941,0.010051590434377257,0.0,0.0,0.0,0.0,0.0016855828055203602,0.0017059734987362497,0.0017059734987362497,0.0018583891124854144,0.0018792347859511583,0.0019429290977430345,0.002058241132907593,0.0,0.0,0.0,0.0,0.004462539394906838,0.004538002403136878,0.004538002403136878,0.005196525970190119,0.005340679869391841,0.005539510711103133,0.006122551324043643,0.0,0.0,0.0,0.0,0.0027660124387785573,0.002799152219995206,0.002799152219995206,0.0030496711319076466,0.0030838382254553395,0.0031886106283297534,0.0033766306958164785,0.0,0.0,0.0,0.0,0.0015522441992245409,0.0015755494253257966,0.0015755494253257966,0.0017370640605219355,0.0017734411105515806,0.0018386511792095356,0.0019467469878008256,0.0,0.0,0.0,0.0,0.007351706142842689,0.007472659103320818,0.007472659103320818,0.008553551216184424,0.00879116108348447,0.009108740695177288,0.010073073994080717,0.0,0.0,0.0,0.0,-0.005638242935592601,1.0,0.21371445638197484,0.6093240981468425,0.3507344595532982,0.2022443009872575,1.0019251697118008
Qwen3-8B,magicoder,layers.10.mlp.up_proj,10,up_proj,0.013989857668545724,0.014032913091423606,0.014032913091423606,0.016579315521579055,0.017140920486166708,0.018611215509266376,0.019875915587947653,0.0,0.0,0.0,0.0,0.002837205868484777,0.0028602719549373785,0.0028602719549373785,0.003156041324419689,0.0032297486723742944,0.003379969803850869,0.003551172807961395,0.0,0.0,0.0,0.0,0.007945313358846852,0.007970137647000995,0.007970137647000995,0.009416742950255005,0.009735674055378462,0.010570243932671204,0.011285919904899085,0.0,0.0,0.0,0.0,0.004995920793119899,0.0050358206179672935,0.0050358206179672935,0.005557611439471365,0.005687045755919476,0.005951670136097094,0.006254564282933101,0.0,0.0,0.0,0.0,0.0025629406842258744,0.0025902919616236134,0.0025902919616236134,0.002913687419682334,0.002992659840891022,0.003154697683980096,0.0033445264378308736,0.0,0.0,0.0,0.0,0.014045067465538925,0.014087508976360973,0.014087508976360973,0.01662728058899224,0.01718135562200821,0.018651378134018556,0.019912222817876305,0.0,0.0,0.0,0.0,-0.011152651800060946,1.0,0.1816092990900035,0.5679502194474275,0.31978943734942,0.16950519338242023,1.0021579796726432
Qwen3-8B,magicoder,layers.10.self_attn.k_proj,10,k_proj,0.005061195277046985,0.005059064194031007,0.005059064194031007,0.005487418993789503,0.005596050283511193,0.00588208244907124,0.006262336638565647,0.0,0.0,0.0,0.0,0.0012554343733831436,0.0012537445467532837,0.0012537445467532837,0.0013133607298912197,0.001332265126426896,0.001377174597545693,0.0014187414701547546,0.0,0.0,0.0,0.0,0.003193275438752371,0.003192102796525682,0.003192102796525682,0.0034616003934737575,0.0035307472801309383,0.0037110462705731875,0.003951588751843717,0.0,0.0,0.0,0.0,0.001988533667050486,0.0019858181374633587,0.0019858181374633587,0.002080295902005229,0.0021098839788359068,0.002180918869018432,0.0022464365560802176,0.0,0.0,0.0,0.0,0.001162910520988161,0.0011640625919219448,0.0011640625919219448,0.0012252663233811112,0.0012435751149130507,0.001289422834475898,0.0013320097627510898,0.0,0.0,0.0,0.0,0.0050843306638358315,0.005085284661383275,0.005085284661383275,0.0055073896823577915,0.005618285426830561,0.005902946999621076,0.006281408534097196,0.0,0.0,0.0,0.0,-0.003805760903663841,1.0,0.23413044775717892,0.6309068774034524,0.370773257243749,0.21921196202876983,1.003547136703793
Qwen3-8B,magicoder,layers.10.self_attn.o_proj,10,o_proj,0.018588675949023102,0.018604714759263154,0.018604714759263154,0.02318557236923194,0.024151806782035923,0.02695410989153294,0.0294980912411718,0.0,0.0,0.0,0.0,0.0035534707582640275,0.0035559482499561428,0.0035559482499561428,0.004090613921665409,0.004203354300162155,0.004581156724470539,0.004885129568550925,0.0,0.0,0.0,0.0,0.010103264910442866,0.010113055537599473,0.010113055537599473,0.01260198893373942,0.013126070165088023,0.014646291823118534,0.016033805415147328,0.0,0.0,0.0,0.0,0.006538952959517814,0.00654331453776954,0.00654331453776954,0.007526505686328424,0.007734014104586707,0.00843060428781103,0.008989215140492201,0.0,0.0,0.0,0.0,0.003197893936156687,0.0032115872317192576,0.0032115872317192576,0.0037836036547596163,0.003911153688028746,0.004305342723089276,0.004642775191082238,0.0,0.0,0.0,0.0,0.018658136490553666,0.018665384978987856,0.018665384978987856,0.02324079450131499,0.02420117502170181,0.02699961140087203,0.02953062236658614,0.0,0.0,0.0,0.0,-0.015035205190759078,1.0,0.16996134329442694,0.5433787975955146,0.31277620821970914,0.15972861802576935,1.001688110255623
Qwen3-8B,magicoder,layers.10.self_attn.q_proj,10,q_proj,0.01175360814622725,0.011807157342692099,0.011807157342692099,0.012372416828152436,0.012518488663604506,0.012732616062389436,0.012879502320101805,0.0,0.0,0.0,0.0,0.0017744893131931383,0.0017815603360642964,0.0017815603360642964,0.0018512680904638553,0.0018726390883885956,0.0019025562115249852,0.001964388981998981,0.0,0.0,0.0,0.0,0.005981790399363153,0.006009179590233106,0.006009179590233106,0.006296202534606615,0.006370831777101165,0.006480477355128915,0.006554461300649572,0.0,0.0,0.0,0.0,0.003490877028404866,0.003504354279620438,0.003504354279620438,0.003641736475442053,0.003682907525592659,0.0037425996234903666,0.003864255547098678,0.0,0.0,0.0,0.0,0.0016906110924330177,0.0016973238111398364,0.0016973238111398364,0.0017752580968701,0.001798179157670415,0.0018255047582654883,0.0018664656423476695,0.0,0.0,0.0,0.0,0.0117604107418195,0.01181320834823809,0.01181320834823809,0.012376716383334894,0.01252353744304189,0.012738250656328255,0.012887037570747172,0.0,0.0,0.0,0.0,-0.00997911883303411,1.0,0.14942382635292834,0.5089666823671405,0.2939379939795358,0.1433723242199851,1.000442532305318
Qwen3-8B,magicoder,layers.10.self_attn.v_proj,10,v_proj,0.018868040992486602,0.01917139027255075,0.01917139027255075,0.020650383135460408,0.02086737743239029,0.021115618457536678,0.02136591041294019,0.0,0.0,0.0,0.0,0.0033136618015265074,0.003359918565990518,0.003359918565990518,0.0035618392094771086,0.0035944644467801492,0.003625723475652024,0.0037159069675820407,0.0,0.0,0.0,0.0,0.01000346075441218,0.010165036374069816,0.010165036374069816,0.010948649340363527,0.011064207836697796,0.01119641496372766,0.011328194530401417,0.0,0.0,0.0,0.0,0.006246759284510838,0.006333891327532232,0.006333891327532232,0.006714622605233625,0.006776591394119496,0.006834809891390198,0.007004383417698526,0.0,0.0,0.0,0.0,0.0031114639780451853,0.003163624191041179,0.003163624191041179,0.003369904889067156,0.003402998844261867,0.003444089873861904,0.0035157021514986386,0.0,0.0,0.0,0.0,0.018899056966804936,0.019204214049090312,0.019204214049090312,0.020682893386663476,0.020897191847518464,0.02114324791767381,0.021395346332294472,0.0,0.0,0.0,0.0,-0.015554379190960097,1.0,0.1717081355179495,0.5302432882202125,0.32368504408880755,0.16310627513884748,1.0013084845320868
Qwen3-8B,magicoder,layers.11.mlp.down_proj,11,down_proj,0.010731891855750332,0.010984795352780054,0.010984795352780054,0.0130489760899449,0.013701256383498622,0.01442395687504718,0.015216994320977437,0.0,0.0,0.0,0.0,0.0019172483894759735,0.0019509015706480708,0.0019509015706480708,0.0022264356057065575,0.002284753824874146,0.0023972969206485094,0.002455170750566346,0.0,0.0,0.0,0.0,0.005296695582808465,0.005420894282846616,0.005420894282846616,0.006440534272538169,0.006762095393906967,0.007119211115713946,0.007511024528708796,0.0,0.0,0.0,0.0,0.0038848731535499788,0.003953234960094865,0.003953234960094865,0.004510252931572976,0.0046290874174412435,0.004858073639459626,0.004974106633992408,0.0,0.0,0.0,0.0,0.0017426386438927793,0.0017827774904361667,0.0017827774904361667,0.0020754624170687057,0.0021454236890276874,0.0022596986530153233,0.002344283705276565,0.0,0.0,0.0,0.0,0.010761959342269903,0.011011582319040149,0.011011582319040149,0.013073502794594453,0.013721241874817384,0.014447829736631747,0.0152332120893782,0.0,0.0,0.0,0.0,-0.008814643466274358,1.0,0.16620244648649282,0.49356852473885804,0.3368058904740545,0.15666288193945616,1.0016550840931773
Qwen3-8B,magicoder,layers.11.mlp.gate_proj,11,gate_proj,0.004529186256729192,0.004584063864378894,0.004584063864378894,0.005458029478096767,0.0057958349944606975,0.006497027299519261,0.00682689636366493,0.0,0.0,0.0,0.0,0.0014360386644067461,0.001436721408890247,0.001436721408890247,0.0015726973150032722,0.0016255818348949458,0.0017091881623834556,0.001752869383807992,0.0,0.0,0.0,0.0,0.0031129171666827724,0.003150646045093984,0.003150646045093984,0.003752424600365751,0.003984491870328816,0.004463745584754019,0.00469453497300221,0.0,0.0,0.0,0.0,0.0020899159310155545,0.0020911890364491486,0.0020911890364491486,0.002289049198247758,0.002365496390640402,0.002487831161651641,0.0025498313691535456,0.0,0.0,0.0,0.0,0.0012791557483478998,0.0012890484401345734,0.0012890484401345734,0.0014267122558594596,0.001480456610452131,0.0015742926747202566,0.0016191182577829331,0.0,0.0,0.0,0.0,0.004578197141599254,0.004629887411846952,0.004629887411846952,0.0054959827139539,0.005836314813012779,0.0065341108774118655,0.006860015230046478,0.0,0.0,0.0,0.0,-0.003093147592322446,1.0,0.2630723380999068,0.6870443017969631,0.38291837896936726,0.24230969059291846,1.005707776215647
Qwen3-8B,magicoder,layers.11.mlp.up_proj,11,up_proj,0.012466278619282099,0.012829904697151954,0.012829904697151954,0.01455367625215773,0.01510419595396113,0.015643340121332835,0.015943451522172396,0.0,0.0,0.0,0.0,0.00293318135964548,0.002983266566124092,0.002983266566124092,0.0032310514246202213,0.0033268875704874556,0.003409793190354597,0.003502434933701874,0.0,0.0,0.0,0.0,0.007769736380740235,0.007997229974419741,0.007997229974419741,0.009071452503257001,0.009416245033988134,0.009749833419811787,0.00993833240551377,0.0,0.0,0.0,0.0,0.004705444754058248,0.004785697172002168,0.004785697172002168,0.005183345248443678,0.00533830270670923,0.005470148673358032,0.005618380554543655,0.0,0.0,0.0,0.0,0.002660316602015745,0.002725375694865232,0.002725375694865232,0.0029968240071131707,0.003093750224354816,0.003174163215688077,0.003279808094065214,0.0,0.0,0.0,0.0,0.012534202779563245,0.012886840885527362,0.012886840885527362,0.014609599560673207,0.01515458015726513,0.015700167340882455,0.01599526262229433,0.0,0.0,0.0,0.0,-0.009533097259636619,1.0,0.21797091694660908,0.6232577789775172,0.34967907307074314,0.20290827860729488,1.0036326781306841
Qwen3-8B,magicoder,layers.11.self_attn.k_proj,11,k_proj,0.004722664772773501,0.0047069800036769575,0.0047069800036769575,0.00510483774963532,0.0052599238000380875,0.005507013265311739,0.006056698785163716,0.0,0.0,0.0,0.0,0.0014092350610734627,0.0014045465986926714,0.0014045465986926714,0.0014904651144940458,0.0015195023845227472,0.0015770752583707055,0.0016702583644031955,0.0,0.0,0.0,0.0,0.0031647550049545784,0.0031542199653979766,0.0031542199653979766,0.0034212089967154075,0.0035245912269863473,0.003690457583524415,0.004059197711634104,0.0,0.0,0.0,0.0,0.002099937664142194,0.0020930316521812348,0.0020930316521812348,0.002220936250242206,0.0022639988328520947,0.0023495090243990323,0.002488950357999408,0.0,0.0,0.0,0.0,0.0012984200941738337,0.001292843786447171,0.001292843786447171,0.0013879968139083527,0.0014150936273093053,0.0014724247071244232,0.0015840736177931641,0.0,0.0,0.0,0.0,0.004755011010464624,0.004737690256876506,0.004737690256876506,0.005136909235721061,0.005293206364443834,0.005537429351281877,0.006078547308143761,0.0,0.0,0.0,0.0,-0.003313429711700038,1.0,0.2863757870903605,0.6701377690099873,0.4266394343370139,0.2673726457858955,1.0055231546583927
Qwen3-8B,magicoder,layers.11.self_attn.o_proj,11,o_proj,0.01266800019794774,0.012739434232827241,0.012739434232827241,0.01603530916957025,0.017225105294881585,0.018713242385553892,0.019174406980563687,0.0,0.0,0.0,0.0,0.0029741935478429203,0.0029885137272918577,0.0029885137272918577,0.003465902815203581,0.003621737322732774,0.0037961271883483103,0.00395210804350317,0.0,0.0,0.0,0.0,0.007907407855103726,0.007952936704946185,0.007952936704946185,0.010009867288539632,0.01075257973273351,0.01167926228553996,0.011969311692303999,0.0,0.0,0.0,0.0,0.004764883753958277,0.004787116241916469,0.004787116241916469,0.005552836018981022,0.005802135896321454,0.006081744164303311,0.006331502227311357,0.0,0.0,0.0,0.0,0.00270264511302553,0.002715134867922959,0.002715134867922959,0.0032487941743543827,0.003425929654953362,0.0035951788935995976,0.0037223483181482455,0.0,0.0,0.0,0.0,0.01272879819240669,0.0128040435446845,0.0128040435446845,0.016079532926340234,0.017269060456094033,0.01874472129603058,0.019218269613448767,0.0,0.0,0.0,0.0,-0.00969380665010482,1.0,0.20285780038198062,0.6241175123428119,0.3249968145017055,0.19211950657866628,1.0016821729675767
Qwen3-8B,magicoder,layers.11.self_attn.q_proj,11,q_proj,0.007803540544237505,0.00782591005964531,0.00782591005964531,0.008414331030490985,0.008568812982225104,0.009000521844077193,0.00942331322765359,0.0,0.0,0.0,0.0,0.0015934213905315837,0.0015961083637743498,0.0015961083637743498,0.0016928568229110641,0.0017195786647476903,0.0017860095717662458,0.0018662686295871497,0.0,0.0,0.0,0.0,0.004850161704759435,0.0048645632404603085,0.0048645632404603085,0.005230683581092729,0.005325444768960671,0.005594248381769983,0.005858007185003753,0.0,0.0,0.0,0.0,0.002563040807001137,0.0025670339724737524,0.0025670339724737524,0.0027230272694335946,0.0027663504321153508,0.00287274735708936,0.003001511448284948,0.0,0.0,0.0,0.0,0.00151338602258567,0.0015176636018411037,0.0015176636018411037,0.0016218437191848297,0.00164772245162462,0.001720405392552076,0.0017948582672175318,0.0,0.0,0.0,0.0,0.007825034398505869,0.007847573320527407,0.007847573320527407,0.008435007801248257,0.008588728165808978,0.009018260220183616,0.009440203761142874,0.0,0.0,0.0,0.0,-0.006210119153705921,1.0,0.19843400223971813,0.6215471145655057,0.3191756441299874,0.19114507162539598,1.0019708164052838
Qwen3-8B,magicoder,layers.11.self_attn.v_proj,11,v_proj,0.020050440044603372,0.020191458734422643,0.020191458734422643,0.022298067801567206,0.023145106592109464,0.023775853134270636,0.023982748084412323,0.0,0.0,0.0,0.0,0.003154114583991994,0.003169335823467655,0.003169335823467655,0.0034477230619365533,0.0035401934564637852,0.0036121664934016355,0.0036718036714495487,0.0,0.0,0.0,0.0,0.010097996530313496,0.010170315698361743,0.010170315698361743,0.011232764603798046,0.01165910107299298,0.011975063515562984,0.012080238618529006,0.0,0.0,0.0,0.0,0.006264234292694425,0.00629360602672251,0.00629360602672251,0.006846568817060013,0.007029625247625139,0.00717462271712957,0.007291756599323162,0.0,0.0,0.0,0.0,0.0029239555086219985,0.002938693627850258,0.002938693627850258,0.0032410784359271296,0.003336219586344615,0.0034200479243925706,0.0034543465832288806,0.0,0.0,0.0,0.0,0.020081779231185676,0.02022172407645475,0.02022172407645475,0.022326914861695267,0.023170329566056337,0.023796573466437074,0.02400886865145155,0.0,0.0,0.0,0.0,-0.01689632546061138,1.0,0.15192584144099713,0.5036649346686142,0.30176089482938606,0.14384543448676068,1.000871486379455
Qwen3-8B,magicoder,layers.12.mlp.down_proj,12,down_proj,0.007839104010320376,0.007852622623877864,0.007852622623877864,0.009197924351604016,0.009554888184949924,0.010059213347149161,0.010713391694149978,0.0,0.0,0.0,0.0,0.0018041822144193487,0.0018140270689571219,0.0018140270689571219,0.0020280915970963737,0.0020670818647890946,0.002132996959246678,0.0023243688363346966,0.0,0.0,0.0,0.0,0.004555178056207818,0.004561925564500826,0.004561925564500826,0.00534454121161197,0.005552307267687105,0.005845752787957755,0.00622662377872911,0.0,0.0,0.0,0.0,0.0031054373062519474,0.0031222773665286483,0.0031222773665286483,0.003490922999755154,0.0035574161768130524,0.0036716434298834635,0.0040008091345373805,0.0,0.0,0.0,0.0,0.001643462074936171,0.0016553652396582483,0.0016553652396582483,0.0018816135870956653,0.0019341024578654713,0.0020004492415369303,0.002197562012509513,0.0,0.0,0.0,0.0,0.007874888381177787,0.007885806081279128,0.007885806081279128,0.009225932549452798,0.009587159877148355,0.010087048684721356,0.010739751327803465,0.0,0.0,0.0,0.0,-0.006034921795901029,1.0,0.21204411176458263,0.5811341887499061,0.3650030378293973,0.1988673639280023,1.0027671485444818
Qwen3-8B,magicoder,layers.12.mlp.gate_proj,12,gate_proj,0.005105736649037374,0.005188883102289816,0.005188883102289816,0.006038396708980022,0.00628105538452842,0.006746036390294522,0.00749730325537348,0.0,0.0,0.0,0.0,0.001455627509022413,0.00146439347352689,0.00146439347352689,0.0015864975048234206,0.0016221852513338922,0.001713244800144423,0.0018344942705623066,0.0,0.0,0.0,0.0,0.0035267274954792188,0.0035844811212617624,0.0035844811212617624,0.004170100093254751,0.004337833960072416,0.004659400449147869,0.005177392504349638,0.0,0.0,0.0,0.0,0.002107746512527381,0.002120183498000027,0.002120183498000027,0.002297168924544203,0.002348430590085892,0.002480516436796638,0.002655424115236438,0.0,0.0,0.0,0.0,0.0013107192111027235,0.0013225408976816502,0.0013225408976816502,0.0014628900768587014,0.0014990697560258767,0.001588804770927976,0.001726870766881173,0.0,0.0,0.0,0.0,0.005146831648018812,0.005230434483385708,0.005230434483385708,0.006069161822789967,0.006312138494384003,0.006774605692073972,0.007524787603859704,0.0,0.0,0.0,0.0,-0.0036501091400149618,1.0,0.2539631720056027,0.6906871204921631,0.367699830431591,0.23551678037399545,1.0042349759364704
Qwen3-8B,magicoder,layers.12.mlp.up_proj,12,up_proj,0.008429985249545486,0.008592560327259552,0.008592560327259552,0.00971524342130055,0.009959695595773905,0.010369521438193127,0.01115981171554382,0.0,0.0,0.0,0.0,0.002426170752465308,0.00245190407787329,0.00245190407787329,0.0026482421973490055,0.0026902167901483877,0.002776907225532371,0.0029386330802776044,0.0,0.0,0.0,0.0,0.005840080482103447,0.005952607173049122,0.005952607173049122,0.006731542745499749,0.006899011781959834,0.007185026661945617,0.007730985810713386,0.0,0.0,0.0,0.0,0.0035016674046656733,0.003538854844899497,0.003538854844899497,0.003822175196330836,0.0038820697892585397,0.004007974926454672,0.004240907892325566,0.0,0.0,0.0,0.0,0.002198880480429517,0.0022446434898013515,0.0022446434898013515,0.0024564813248242846,0.0024945741419324474,0.0025786753354708225,0.0027447424626376514,0.0,0.0,0.0,0.0,0.00848945100569617,0.008650170363056684,0.008650170363056684,0.009762318382401658,0.010010964227837375,0.010411529786918871,0.011197581645310541,0.0,0.0,0.0,0.0,-0.006003814497080177,1.0,0.26779511880890067,0.6928985782778416,0.38651493710138424,0.24867833591365357,1.0040511366870817
Qwen3-8B,magicoder,layers.12.self_attn.k_proj,12,k_proj,0.0037885825136389738,0.003813210603456436,0.003813210603456436,0.004089339344767615,0.004168645477757247,0.004336316043252484,0.0044781520346452,0.0,0.0,0.0,0.0,0.0011487557605516813,0.0011524038653689473,0.0011524038653689473,0.0012093953140874004,0.001228764847629359,0.0012708390395023657,0.0013069780639682286,0.0,0.0,0.0,0.0,0.002733029037146328,0.0027505099816558477,0.0027505099816558477,0.0029502152213026593,0.003008266428589673,0.0031288390786309104,0.0032313501958635715,0.0,0.0,0.0,0.0,0.0015915283995428862,0.0015966044451392837,0.0015966044451392837,0.0016755352063653043,0.0017024167786045363,0.001760723357055015,0.0018106287863685019,0.0,0.0,0.0,0.0,0.0010639360176478698,0.001069651109771614,0.001069651109771614,0.0011319427237823356,0.0011481616066576173,0.001200204046666564,0.0012334711005788695,0.0,0.0,0.0,0.0,0.003815274853074026,0.003840145097734786,0.003840145097734786,0.004114837004822426,0.004195560040635148,0.004358112314656073,0.004500071350309305,0.0,0.0,0.0,0.0,-0.0026398267530872927,1.0,0.2930688231269149,0.7215431364832215,0.40604128930934014,0.27677965228898366,1.0050264489917669
