base_model,task,layer,modules,lora_mean,lora_median,lora_p50,lora_p90,lora_p95,lora_p99,lora_max,lora_fraction_gt_0p10,lora_fraction_gt_0p25,lora_fraction_gt_0p50,lora_fraction_gt_1p00,hns_mean,hns_median,hns_p50,hns_p90,hns_p95,hns_p99,hns_max,hns_fraction_gt_0p10,hns_fraction_gt_0p25,hns_fraction_gt_0p50,hns_fraction_gt_1p00,scalar_shrink_mean,scalar_shrink_median,scalar_shrink_p50,scalar_shrink_p90,scalar_shrink_p95,scalar_shrink_p99,scalar_shrink_max,scalar_shrink_fraction_gt_0p10,scalar_shrink_fraction_gt_0p25,scalar_shrink_fraction_gt_0p50,scalar_shrink_fraction_gt_1p00,shape_only_mean,shape_only_median,shape_only_p50,shape_only_p90,shape_only_p95,shape_only_p99,shape_only_max,shape_only_fraction_gt_0p10,shape_only_fraction_gt_0p25,shape_only_fraction_gt_0p50,shape_only_fraction_gt_1p00,head_only_mean,head_only_median,head_only_p50,head_only_p90,head_only_p95,head_only_p99,head_only_max,head_only_fraction_gt_0p10,head_only_fraction_gt_0p25,head_only_fraction_gt_0p50,head_only_fraction_gt_1p00,tail_only_mean,tail_only_median,tail_only_p50,tail_only_p90,tail_only_p95,tail_only_p99,tail_only_max,tail_only_fraction_gt_0p10,tail_only_fraction_gt_0p25,tail_only_fraction_gt_0p50,tail_only_fraction_gt_1p00,paired_mean_delta,paired_fraction_hns_lower,hns_to_lora_p99_ratio,scalar_shrink_to_lora_p99_ratio,shape_only_to_lora_p99_ratio,head_only_to_lora_p99_ratio,tail_only_to_lora_p99_ratio
Qwen3-8B,magicoder,10,7,0.010090629478735826,0.010200032840526244,0.010200032840526244,0.011469461360724175,0.011736310845153513,0.012557291941292329,0.013345590722030847,0.0,0.0,0.0,0.0,0.0019504257597887675,0.0019617692581127373,0.0019617692581127373,0.002124037735969712,0.0021655623166306486,0.0022643616529073175,0.0023616454323631816,0.0,0.0,0.0,0.0,0.005579729809872203,0.005631901590756828,0.005631901590756828,0.006354855995175499,0.006517875892247734,0.00696037461614393,0.007408917408509669,0.0,0.0,0.0,0.0,0.003468885677655638,0.0034904573118903935,0.0034904573118903935,0.0037772713812415032,0.0038491847159418135,0.00403452351340933,0.004206677399384051,0.0,0.0,0.0,0.0,0.0017952292245016943,0.0018133128225269095,0.0018133128225269095,0.001985004490259908,0.0020267706170260455,0.002132423968257962,0.002233083481094657,0.0,0.0,0.0,0.0,0.010117851200917849,0.010224603667752023,0.010224603667752023,0.011493155618771941,0.01175861896297156,0.012577721842598913,0.013365877264648532,0.0,0.0,0.0,0.0,-0.008140203718947057,1.0,0.1803224503733471,0.5542894637382785,0.321289298064541,0.16981559226523044,1.0016269352820732
Qwen3-8B,magicoder,11,7,0.007699126717317695,0.0078762255045069,0.0078762255045069,0.008932904853012208,0.009144002721974466,0.00969254976705664,0.010088214737114206,0.0,0.0,0.0,0.0,0.0018825551274561023,0.0018987278376955572,0.0018987278376955572,0.002057551240253191,0.002098214760902715,0.0021974305333672534,0.0022145419698781474,0.0,0.0,0.0,0.0,0.0047994984921259235,0.004904715112128644,0.004904715112128644,0.005578608159719415,0.005711364548722148,0.006053809695834451,0.006319484928562045,0.0,0.0,0.0,0.0,0.002977388840306413,0.0030062092579870234,0.0030062092579870234,0.003255478289321858,0.003317751601578177,0.003476580654991971,0.0035100921679108287,0.0,0.0,0.0,0.0,0.001706360267375529,0.001733311731642003,0.001733311731642003,0.001905442009642456,0.0019388728983214818,0.0020425092809498173,0.0020709432476926563,0.0,0.0,0.0,0.0,0.0077432437008827576,0.007918584004431156,0.007918584004431156,0.008971420565713855,0.009180890212765603,0.009728385407237965,0.01012604635753011,0.0,0.0,0.0,0.0,-0.005816571589861593,1.0,0.22671336089869285,0.6245838134780943,0.35868587095712307,0.21072982136155397,1.0036972356131844
Qwen3-8B,magicoder,12,7,0.0074073115407497754,0.007490538475370064,0.007490538475370064,0.008431094627520022,0.008654273631731577,0.009241230037844567,0.009558726205943084,0.0,0.0,0.0,0.0,0.0018014955624506192,0.001825765204760985,0.001825765204760985,0.0019512992706945498,0.0019912529268912606,0.0020730305057113686,0.002162111636222769,0.0,0.0,0.0,0.0,0.0046368820196998495,0.004707546531499133,0.004707546531499133,0.005279911142926846,0.005468786726530461,0.00582329669696589,0.006000376124911629,0.0,0.0,0.0,0.0,0.0027879194400514075,0.0028222329322773786,0.0028222329322773786,0.0030201897182762596,0.003085320194180122,0.0032005638762409917,0.0033501262921695565,0.0,0.0,0.0,0.0,0.0016434015289144973,0.001673736342771321,0.001673736342771321,0.0018039148600097977,0.0018512764880002836,0.0019455384743180964,0.0020293583721852993,0.0,0.0,0.0,0.0,0.0074442159228456355,0.007525571225461016,0.007525571225461016,0.008462545715094055,0.00868277038681368,0.00926854201792622,0.009587783806272171,0.0,0.0,0.0,0.0,-0.005605815978299155,1.0,0.22432408859231082,0.6301430299990801,0.34633526739774717,0.21052808623427316,1.0029554485679726
Qwen3-8B,magicoder,13,7,0.0059911908976761465,0.006097505271585208,0.006097505271585208,0.006965940057993403,0.007128594717640847,0.007562486865715072,0.00805462333002265,0.0,0.0,0.0,0.0,0.0016790539721511324,0.001694538044961035,0.001694538044961035,0.001847514878765862,0.0018706542023610162,0.001937446227432591,0.0019944047062346584,0.0,0.0,0.0,0.0,0.004053140573610977,0.0041223737024530865,0.0041223737024530865,0.004713101566808153,0.004828508451950631,0.005130668124686567,0.005450514454867985,0.0,0.0,0.0,0.0,0.002461241767184998,0.0024857353797958217,0.0024857353797958217,0.0027074031469419514,0.0027424007227153224,0.0028409143462623343,0.002927905495674808,0.0,0.0,0.0,0.0,0.001513660988190188,0.0015338092699377281,0.0015338092699377281,0.0017001441133104932,0.0017270920242516865,0.0017924416355295004,0.0018576513986878849,0.0,0.0,0.0,0.0,0.006036448877811726,0.00614141065977826,0.00614141065977826,0.0070027488455088865,0.0071656980949941895,0.00759749579449275,0.008085509965408667,0.0,0.0,0.0,0.0,-0.0043121369255250145,1.0,0.2561916816300342,0.6784366327889729,0.37565874780447783,0.2370174874161604,1.0046292878783556
Qwen3-8B,magicoder,14,7,0.0052931667915801055,0.0053692435848911625,0.0053692435848911625,0.006129579803179507,0.006367047740813383,0.006811050988695189,0.007204292210288986,0.0,0.0,0.0,0.0,0.0016289157103760994,0.0016380076488189611,0.0016380076488189611,0.0017660727806293741,0.001813499305137356,0.001899967427715512,0.001943548128417237,0.0,0.0,0.0,0.0,0.003745911342300356,0.0037995347810071034,0.0037995347810071034,0.004343548104687409,0.0045048022535392205,0.004836474169003127,0.005105981098375317,0.0,0.0,0.0,0.0,0.002287152219020434,0.002298849046923378,0.002298849046923378,0.002477701788961479,0.0025438301734301574,0.002668328782941214,0.002728865506519845,0.0,0.0,0.0,0.0,0.0014672544249109325,0.0014804456483199883,0.0014804456483199883,0.0016287050489922135,0.001661899461515419,0.0017553508649388154,0.001806531210675556,0.0,0.0,0.0,0.0,0.005340985605376096,0.005415732386703957,0.005415732386703957,0.0061688866194727285,0.006408122050967286,0.006848411413868685,0.007240239111746925,0.0,0.0,0.0,0.0,-0.003664251081204007,1.0,0.2789536344492252,0.7100921982570069,0.3917646171449955,0.2577209989841953,1.005485265818081
Qwen3-8B,magicoder,15,7,0.006658739983135667,0.006722352464137242,0.006722352464137242,0.007620553627399952,0.007874994471725506,0.008191415474209818,0.008275963846121804,0.0,0.0,0.0,0.0,0.0017931407476663385,0.0018084066282224533,0.0018084066282224533,0.001941072086554244,0.001966838706791405,0.0020341231826822635,0.0020410498765130744,0.0,0.0,0.0,0.0,0.004463502658719566,0.004507561400797104,0.004507561400797104,0.005110166566721264,0.00527378217515641,0.005485546308036391,0.005537273097637988,0.0,0.0,0.0,0.0,0.002670323110796747,0.00269262146857584,0.00269262146857584,0.0028893136201409595,0.0029277858651965347,0.0030320383141671436,0.003043816246802103,0.0,0.0,0.0,0.0,0.0016114802637149468,0.0016284092593477396,0.0016284092593477396,0.0017777260056433368,0.0018067720339105852,0.0018716153964670411,0.0018776326794081842,0.0,0.0,0.0,0.0,0.0067054730173429986,0.006767116819334019,0.006767116819334019,0.0076581628957263954,0.007913553787106281,0.00822865192928537,0.008311075128786653,0.0,0.0,0.0,0.0,-0.004865599235469329,1.0,0.24832377128062652,0.669670135193033,0.37014827580328885,0.22848497947146137,1.0045457900643409
Qwen3-8B,magicoder,16,7,0.009151971740616964,0.01015090948615189,0.01015090948615189,0.011603183477883772,0.01194152173813693,0.012575685678770423,0.012832403449097873,0.0,0.0,0.0,0.0,0.0019600622571616074,0.0021325984666236576,0.0021325984666236576,0.0023117456400247906,0.0023625079227687236,0.002443884802049586,0.0024775383981820677,0.0,0.0,0.0,0.0,0.005385376046348835,0.005987750749320143,0.005987750749320143,0.0068353818925883806,0.007035749273214476,0.007402610478172136,0.007557454834788998,0.0,0.0,0.0,0.0,0.003339505677896008,0.0035979425994475864,0.0035979425994475864,0.003907889945836579,0.003998177460291841,0.004127082985264905,0.004192068052176389,0.0,0.0,0.0,0.0,0.0017840037173817826,0.0019470870382432997,0.0019470870382432997,0.002146736821348102,0.0022022213658627176,0.0022903563757240416,0.0023228649253113067,0.0,0.0,0.0,0.0,0.00918816799437014,0.01018611061370138,0.01018611061370138,0.011633393921651533,0.011973554709283194,0.012601614969488181,0.012860131334732319,0.0,0.0,0.0,0.0,-0.007191909483455356,1.0,0.19433411938525286,0.5886446804780445,0.32817955940422544,0.18212576508575548,1.0020618590015755
Qwen3-8B,magicoder,17,7,0.0190334689553133,0.01943398388574436,0.01943398388574436,0.02265735537552048,0.023278199008401883,0.024243483867068445,0.026507872545043498,0.0,0.0,0.0,0.0,0.0029526977751056895,0.002993706713683823,0.002993706713683823,0.0033357522930315443,0.0034000057708822315,0.003512164571685703,0.0037616189569465463,0.0,0.0,0.0,0.0,0.00916881615726757,0.009359854880396562,0.009359854880396562,0.01088942742039696,0.011154800648558907,0.011665288311166833,0.01276809466230283,0.0,0.0,0.0,0.0,0.0060665558956772715,0.0061596196233151025,0.0061596196233151025,0.00688387840861514,0.007030749508675313,0.007241000638549093,0.0077456650410333725,0.0,0.0,0.0,0.0,0.0027153981068659457,0.0027628091753567627,0.0027628091753567627,0.00313931976332657,0.0032042918256116864,0.0033143588372518597,0.0035918132300120273,0.0,0.0,0.0,0.0,0.019066059523897786,0.01946584611131391,0.01946584611131391,0.022681528361504256,0.023304545311626162,0.024267292643341765,0.026528491754607194,0.0,0.0,0.0,0.0,-0.016080771180207606,1.0,0.1448704563644218,0.4811721110352699,0.29867822125948784,0.13671132645064996,1.0009820690955091
Qwen3-8B,magicoder,18,7,0.015812715755198978,0.016250914668933927,0.016250914668933927,0.018518829215492492,0.01899544020992271,0.020010818337077848,0.02021122111728342,0.0,0.0,0.0,0.0,0.002711346819952426,0.00275284786243658,0.00275284786243658,0.0030020268715128954,0.0030590598576214277,0.003181965530770619,0.003245510230616031,0.0,0.0,0.0,0.0,0.008196322217273804,0.008398606649214616,0.008398606649214616,0.009536501103831542,0.009777883545260147,0.010323163922634142,0.010485308905662847,0.0,0.0,0.0,0.0,0.005175979839907443,0.005257824095978636,0.005257824095978636,0.005767681441705976,0.005871165313664598,0.0061133828575297994,0.006200744469270643,0.0,0.0,0.0,0.0,0.0024853215336288472,0.0025369505703269346,0.0025369505703269346,0.002810359743910093,0.0028720374377125698,0.0030008688687365856,0.0030517523047637824,0.0,0.0,0.0,0.0,0.015852922108537955,0.016287451936192018,0.016287451936192018,0.0185532349058515,0.01903011412224883,0.020040671139654857,0.02024502141587838,0.0,0.0,0.0,0.0,-0.013101368935246549,1.0,0.1590122641248902,0.5158791484057628,0.3055038906730952,0.1499623262870917,1.0014918331711449
Qwen3-8B,magicoder,19,7,0.02259473087406872,0.023108169930005463,0.023108169930005463,0.02716449923561437,0.02841583047890699,0.03056278959276755,0.03159543576301497,0.0,0.0,0.0,0.0,0.0032094668210750103,0.0032418553139751324,0.0032418553139751324,0.0036539904989615632,0.0037829757155146033,0.004031496582204471,0.004125336642625422,0.0,0.0,0.0,0.0,0.010232094856923012,0.010437976511649294,0.010437976511649294,0.01223847172072667,0.01275190683466738,0.013700251905639668,0.014158145855334781,0.0,0.0,0.0,0.0,0.0069634114629543685,0.007044571510592396,0.007044571510592396,0.00800999707871471,0.008294051478315374,0.008871922158636962,0.009081337938144344,0.0,0.0,0.0,0.0,0.0029675192096980827,0.00300761145763498,0.00300761145763498,0.0034580429080529893,0.003598097239405698,0.0038461452175344866,0.0039545664486510075,0.0,0.0,0.0,0.0,0.022629133897501978,0.023141585945019298,0.023141585945019298,0.027188009410775323,0.02844039115455524,0.030587726947496934,0.03161640594914996,0.0,0.0,0.0,0.0,-0.019385264052993706,1.0,0.13190865872919186,0.44826575349266307,0.2902850910159207,0.1258440498652861,1.0008159384356488
Qwen3-8B,magicoder,20,7,0.020036995060631366,0.020428509223848097,0.020428509223848097,0.02454879513221688,0.025928885387980802,0.028152390144341136,0.02999422247262204,0.0,0.0,0.0,0.0,0.003108689328868237,0.0031419077831701826,0.0031419077831701826,0.003587760027289451,0.0037555479809348482,0.0040014874835663915,0.004230948208688056,0.0,0.0,0.0,0.0,0.00983917653263412,0.010016961371589809,0.010016961371589809,0.011965336475370854,0.012639953361309467,0.013653303099232425,0.014526164575989238,0.0,0.0,0.0,0.0,0.006232591580496612,0.006309509960244861,0.006309509960244861,0.0072857301677771635,0.007623864450283036,0.008153242158165354,0.008622906694130104,0.0,0.0,0.0,0.0,0.0028744084198449324,0.002918875458995521,0.002918875458995521,0.0033923026620293305,0.00357530430507456,0.003817968393728414,0.004056685859845007,0.0,0.0,0.0,0.0,0.020072548616707646,0.02045919892773925,0.02045919892773925,0.024576243410217528,0.025952767172428687,0.028175304306291272,0.030008836493118494,0.0,0.0,0.0,0.0,-0.01692830573176313,1.0,0.14213668761516235,0.4849784700066347,0.28961101051678284,0.1356179128718084,1.000813933091743
Qwen3-8B,magicoder,21,7,0.018890668916088333,0.01906401389844,0.01906401389844,0.022544793479262325,0.02399869070342468,0.025491345245951806,0.02733872632301645,0.0,0.0,0.0,0.0,0.003054582211405753,0.003067827775078972,0.003067827775078972,0.0034394685486551866,0.003596113877239528,0.0037667287005075886,0.004022688550452386,0.0,0.0,0.0,0.0,0.009412274054455223,0.009501211592482645,0.009501211592482645,0.011148738877559884,0.011872129151919548,0.012555971229278784,0.01342932242103857,0.0,0.0,0.0,0.0,0.006021216830308546,0.006057545268625925,0.006057545268625925,0.00684879953649937,0.007157116629518329,0.007530207689457038,0.008095681624371897,0.0,0.0,0.0,0.0,0.00281149962765596,0.0028320962394147234,0.0028320962394147234,0.0032383190398250494,0.003409460759338122,0.003581139650434598,0.003849682553624671,0.0,0.0,0.0,0.0,0.018930770760284085,0.019101827489783535,0.019101827489783535,0.02257950962238482,0.024024715495191407,0.025520386095215338,0.027371005313521758,0.0,0.0,0.0,0.0,-0.015836086704682582,1.0,0.14776500275542617,0.4925582038975662,0.29540252257392674,0.14048452978382167,1.001139243495521
Qwen3-8B,magicoder,22,7,0.02568307978532309,0.02612722827853763,0.02612722827853763,0.031230059304338545,0.03344113173231853,0.03662600793456326,0.03762395505514481,0.0,0.0,0.0,0.0,0.0033821877107086257,0.003416508171844631,0.003416508171844631,0.003908824309310426,0.004130920317562627,0.004453243829861217,0.004537374467488661,0.0,0.0,0.0,0.0,0.011157310068978757,0.011331911546504158,0.011331911546504158,0.013459050988962116,0.014364596969605134,0.015751772265950155,0.016136346163186325,0.0,0.0,0.0,0.0,0.0076165634836555885,0.007714338880259623,0.007714338880259623,0.008903572255978758,0.009440270092745028,0.010217136825630968,0.010431718951036626,0.0,0.0,0.0,0.0,0.0031382431563501205,0.003193385295882792,0.003193385295882792,0.003715523764754797,0.003939210683513164,0.004276105229587404,0.00436242533108026,0.0,0.0,0.0,0.0,0.025715506146361543,0.026160072364136498,0.026160072364136498,0.03125437868902719,0.03346687911826881,0.03664879460489602,0.03764653679825128,0.0,0.0,0.0,0.0,-0.022300892074614467,1.0,0.12158692909741813,0.4300706834906108,0.27895851614200223,0.11675051338456478,1.000622144525646
Qwen3-8B,magicoder,23,7,0.021261875933618134,0.021886320048046477,0.021886320048046477,0.025100806855636877,0.02642051391584845,0.02792869051407797,0.028023236389494444,0.0,0.0,0.0,0.0,0.0034580065743091176,0.0035082529929112934,0.0035082529929112934,0.0038831793536130907,0.004047569416869918,0.004183965706202524,0.004252912658119638,0.0,0.0,0.0,0.0,0.010786172831460373,0.011094666239409854,0.011094666239409854,0.012650023510598279,0.01330011120903654,0.014025806710463986,0.014112952576523884,0.0,0.0,0.0,0.0,0.00668954202052276,0.006797568979979549,0.006797568979979549,0.007563471746999316,0.00790792594072714,0.008194377119468622,0.008316289553169091,0.0,0.0,0.0,0.0,0.0032301422148121447,0.003301736705097407,0.003301736705097407,0.0036926213325630614,0.0038525778918914104,0.004008888621929591,0.004067374097020458,0.0,0.0,0.0,0.0,0.021298197643447377,0.0219206758880938,0.0219206758880938,0.025131679715186546,0.026450458297027322,0.027949517280098445,0.02805159621609132,0.0,0.0,0.0,0.0,-0.017803869359309017,1.0,0.14980887500233922,0.5022006564680869,0.2934035562941304,0.14354015702629655,1.000745712227717
Qwen3-8B,magicoder,24,7,0.025381209499323043,0.026165162266039328,0.026165162266039328,0.030471459942716182,0.03171164504401174,0.03375144891197413,0.0346784497777542,0.0,0.0,0.0,0.0,0.003718619891376079,0.00379523841714577,0.00379523841714577,0.004239946875768138,0.0043910086876435845,0.004591781398268207,0.004733870713287331,0.0,0.0,0.0,0.0,0.012109613773532323,0.012447580402699868,0.012447580402699868,0.014397766160514552,0.015002137408412622,0.015898109824161087,0.016335475576534888,0.0,0.0,0.0,0.0,0.007603934068497948,0.007786236548481613,0.007786236548481613,0.008779480255774762,0.009091429352966238,0.009557930934112986,0.009867018719677677,0.0,0.0,0.0,0.0,0.0034929765846527855,0.0035763529641857647,0.0035763529641857647,0.00405501626608238,0.004214396448005022,0.004433093209091207,0.0045635355001786265,0.0,0.0,0.0,0.0,0.025412758684396908,0.02619450915613665,0.02619450915613665,0.03049759824013039,0.03173488824070588,0.0337701762425456,0.03469607286635005,0.0,0.0,0.0,0.0,-0.02166258960794696,1.0,0.13604694157705222,0.47103488403192234,0.28318579623176066,0.13134527115126193,1.0005548600482401
Qwen3-8B,magicoder,25,7,0.025817600061066086,0.02665480857326417,0.02665480857326417,0.030320113634147106,0.031826976848379936,0.033568687463620205,0.03430709243119764,0.0,0.0,0.0,0.0,0.003855521953976057,0.003964104880805357,0.003964104880805357,0.004395006073752328,0.004541251996254501,0.00472914127957841,0.00488795156266939,0.0,0.0,0.0,0.0,0.012777923227913796,0.013221206187896725,0.013221206187896725,0.014957160884989492,0.015666151582313777,0.0164889463392797,0.01690120078155339,0.0,0.0,0.0,0.0,0.007701369415753638,0.007915137492350559,0.007915137492350559,0.008808756411651186,0.009124773203742529,0.009523930427361991,0.009826101196194844,0.0,0.0,0.0,0.0,0.003618980119193698,0.0037317263736063614,0.0037317263736063614,0.0041832479559989685,0.004346877618090245,0.004552243305810644,0.004697542179091835,0.0,0.0,0.0,0.0,0.025851222332972004,0.02668951317288168,0.02668951317288168,0.0303497333538685,0.031847481602492365,0.03358932667086826,0.034326600624291013,0.0,0.0,0.0,0.0,-0.02196207810709003,1.0,0.14087954093241145,0.4912002102301278,0.2837147099565175,0.13560980931244634,1.0006148350980486
Qwen3-8B,magicoder,26,7,0.02087131486316207,0.021606896599631695,0.021606896599631695,0.024256954300909583,0.02539398554963538,0.026076326967006926,0.027750772964484072,0.0,0.0,0.0,0.0,0.003678462600211458,0.0037601411755527996,0.0037601411755527996,0.004129968939746091,0.004252855826709563,0.004374666036658733,0.004643539516919462,0.0,0.0,0.0,0.0,0.011659068546956626,0.012061429546673982,0.012061429546673982,0.013526255294459798,0.014127807300649702,0.014535922191540103,0.015465909008655368,0.0,0.0,0.0,0.0,0.006544731670202194,0.006686659860477732,0.006686659860477732,0.007354826103704908,0.0075950285377433925,0.007807229153797443,0.008292926238439422,0.0,0.0,0.0,0.0,0.0034728499598126183,0.003566657268635924,0.003566657268635924,0.0039441754844520525,0.004087308747559091,0.004207048655351256,0.004479819926552605,0.0,0.0,0.0,0.0,0.020906371698424776,0.021642480817616754,0.021642480817616754,0.02428615264342941,0.025423980359460266,0.02610094326337483,0.02777502400772654,0.0,0.0,0.0,0.0,-0.017192852262950614,1.0,0.1677638895306758,0.5574374876466183,0.2993991126003114,0.1613359374069141,1.000944009346065
Qwen3-8B,magicoder,27,7,0.02056257304136764,0.02107666086601221,0.02107666086601221,0.023671302046361517,0.024222043826252912,0.024835564613761504,0.026317034881789,0.0,0.0,0.0,0.0,0.003949619351250103,0.004016465665193954,0.004016465665193954,0.004404955022597797,0.0044886721676915126,0.00459146386624975,0.004837066312754146,0.0,0.0,0.0,0.0,0.012289710269859797,0.012574226220199557,0.012574226220199557,0.014095369067563972,0.014429731536811534,0.014775516641584139,0.01567975245532284,0.0,0.0,0.0,0.0,0.006553719578924807,0.006659430028513124,0.006659430028513124,0.007330645774432312,0.0074702392751060335,0.007640391556911986,0.008053024298434488,0.0,0.0,0.0,0.0,0.003746029864384536,0.0038229324615469008,0.0038229324615469008,0.004222869217361742,0.004312050639394897,0.004407182919533452,0.0046640854814727645,0.0,0.0,0.0,0.0,0.02059528383317561,0.02110918721543253,0.02110918721543253,0.023696730209611848,0.02425161027581612,0.024861208567773775,0.026344506733289183,0.0,0.0,0.0,0.0,-0.016612953690117536,1.0,0.18487455138046663,0.5949337923808246,0.3076391326605238,0.17745450880917002,1.0010325496686336
Qwen3-8B,magicoder,28,7,0.02174235154684006,0.02229450913410452,0.02229450913410452,0.025041271289902592,0.025638554232085175,0.02662948130416802,0.026877666333059647,0.0,0.0,0.0,0.0,0.0038824634754190024,0.00394598946536115,0.00394598946536115,0.004338782803340913,0.0044208643433752606,0.004554621140909468,0.004609157938447241,0.0,0.0,0.0,0.0,0.012256893211426112,0.012554528395102908,0.012554528395102908,0.014093340212594768,0.014424884193861712,0.014976470772399917,0.015130576737208457,0.0,0.0,0.0,0.0,0.006824827183261446,0.006939424410956595,0.006939424410956595,0.007645522886991855,0.00779394020969963,0.008033661580996986,0.008127186812906384,0.0,0.0,0.0,0.0,0.0036715636309828594,0.0037395513509228323,0.0037395513509228323,0.004139907616799115,0.004232588986883184,0.004370301535105669,0.004425581575687643,0.0,0.0,0.0,0.0,0.02177535673818449,0.02232264622676057,0.02232264622676057,0.025069373024493833,0.025668644449316855,0.026654790038878155,0.026907450973204457,0.0,0.0,0.0,0.0,-0.017859888071421054,1.0,0.17103679523027673,0.5624018959038385,0.3016829914647855,0.1641151581282071,1.0009504028419125
Qwen3-8B,magicoder,29,7,0.015896187130378107,0.016382422741818344,0.016382422741818344,0.018337515632525194,0.019101706624494987,0.019713696837558466,0.020690113979116423,0.0,0.0,0.0,0.0,0.003270632437102703,0.0033221304270135508,0.0033221304270135508,0.003614054625248975,0.0037332617015511677,0.0038294929673795136,0.0039667920260445496,0.0,0.0,0.0,0.0,0.00970001718913464,0.009976863712121298,0.009976863712121298,0.011116773686173604,0.011566753868162681,0.011960936103522592,0.012529869254234343,0.0,0.0,0.0,0.0,0.005239124227142291,0.005345988244465088,0.005345988244465088,0.0058222804775922045,0.00602990338729359,0.006186458994615647,0.006437113402167545,0.0,0.0,0.0,0.0,0.003071127063491398,0.0031347410860406303,0.0031347410860406303,0.003447488158807674,0.003562523635977809,0.0036721169688234342,0.0038082182045218013,0.0,0.0,0.0,0.0,0.01593535057234015,0.016419415374455234,0.016419415374455234,0.018368442061350382,0.01913768295591339,0.019741876637851742,0.02071567000246541,0.0,0.0,0.0,0.0,-0.012625554693275403,1.0,0.1942554457915563,0.6067322736106329,0.31381526486849626,0.18627236682606024,1.0014294528583592
Qwen3-8B,magicoder,30,7,0.023145653007205898,0.023748914133897646,0.023748914133897646,0.026665521041920104,0.02785196238699174,0.028788752729425614,0.02986942088366013,0.0,0.0,0.0,0.0,0.0037636100982591236,0.003834926594985343,0.003834926594985343,0.00422367579291569,0.004323997870002824,0.004484665491044131,0.004612690824994743,0.0,0.0,0.0,0.0,0.012298324745080049,0.01263590215118375,0.01263590215118375,0.014082101457340976,0.014666984431361692,0.01515557375005234,0.015670716081750215,0.0,0.0,0.0,0.0,0.007007392791162817,0.007143550809638263,0.007143550809638263,0.007914313588696919,0.008123649466864686,0.008426965466523328,0.008702010411900812,0.0,0.0,0.0,0.0,0.00357079424693069,0.0036559511632759407,0.0036559511632759407,0.004049027061818922,0.004175978165096931,0.004324734489458273,0.004461446739571427,0.0,0.0,0.0,0.0,0.023178253563846177,0.02377967763005353,0.02377967763005353,0.0266950320878334,0.02787671870763984,0.02881373535583504,0.029891287079912312,0.0,0.0,0.0,0.0,-0.019382042908946774,1.0,0.15577838794176924,0.5264407906967604,0.2927172825347846,0.1502230586404623,1.00086779120458
Qwen3-8B,magicoder,31,7,0.020957969989613433,0.021476503153780902,0.021476503153780902,0.023693738961504434,0.02430732253465229,0.025609553660033365,0.026361254984729285,0.0,0.0,0.0,0.0,0.0037411652557903397,0.003798684074451013,0.003798684074451013,0.004099089435803227,0.004202297393266416,0.004340517673564284,0.0044924097603391295,0.0,0.0,0.0,0.0,0.011776356570896797,0.012056835584852408,0.012056835584852408,0.013205524268901779,0.013537357082568754,0.014192795525017584,0.014671271085759566,0.0,0.0,0.0,0.0,0.006527129266217438,0.006630373797024063,0.006630373797024063,0.007197468709897884,0.007386845848636095,0.00767224661864772,0.007915301736091078,0.0,0.0,0.0,0.0,0.0035488541826213544,0.0036146980152664955,0.0036146980152664955,0.003928487436317833,0.004040976408329243,0.004191443824828601,0.004332846631494752,0.0,0.0,0.0,0.0,0.020992858257920084,0.021510533762954274,0.021510533762954274,0.0237226083443728,0.024337697330344046,0.025635671178156273,0.02638848713128937,0.0,0.0,0.0,0.0,-0.017216804733823095,1.0,0.16948822034091743,0.5541992536623964,0.29958533133754445,0.1636671954720487,1.0010198349596255
Qwen3-8B,magicoder,32,7,0.020432020004040985,0.021073016844266657,0.021073016844266657,0.023253125769515295,0.023818681978107374,0.025085213132421135,0.02563705948872601,0.0,0.0,0.0,0.0,0.0034197115318925437,0.0034772615666013836,0.0034772615666013836,0.003757818140596292,0.003835056761661613,0.003992690642517099,0.004091142701725257,0.0,0.0,0.0,0.0,0.011052540049191832,0.011357066391762191,0.011357066391762191,0.012460464383364421,0.012768518238996333,0.013390305080319964,0.013705285011354077,0.0,0.0,0.0,0.0,0.006225022924117202,0.006351714800804529,0.006351714800804529,0.006885870250552872,0.007060057874464888,0.007363967448870869,0.007535407554398646,0.0,0.0,0.0,0.0,0.0032360931411042617,0.003305773012708296,0.003305773012708296,0.0035930140556862606,0.0036819591547861273,0.003847457546195637,0.003940098377556345,0.0,0.0,0.0,0.0,0.020464523832493045,0.02110338724756288,0.02110338724756288,0.023281406095610045,0.02384428969361778,0.025112164996499653,0.025661731466798177,0.0,0.0,0.0,0.0,-0.01701230847214844,1.0,0.15916510740571646,0.5337927570969607,0.2935580977525514,0.1533755175164539,1.0010744124012916
