base	task	seed	module	fro_matching_gain	energy_matching_gain	old_fro_scalar_energy_over_hns
Qwen3-8B	magicoder	42	base_model.model.model.layers.4.self_attn.o_proj	0.651762217976504	0.2595612074037125	6.305198899034494
Qwen3-8B	magicoder	42	base_model.model.model.layers.4.self_attn.q_proj	0.5741898735630386	0.17881711732099986	10.310812257320062
Qwen3-8B	magicoder	42	base_model.model.model.layers.4.self_attn.v_proj	0.464597467446351	0.14627755779457946	10.087842068009786
Qwen3-8B	magicoder	42	base_model.model.model.layers.5.mlp.down_proj	0.626625395922606	0.27302492677099605	5.267582976405357
Qwen3-8B	magicoder	42	base_model.model.model.layers.5.mlp.gate_proj	0.6897226675879018	0.2184738267404783	9.966672021222582
Qwen3-8B	magicoder	42	base_model.model.model.layers.5.mlp.up_proj	0.6892229252883065	0.23703182843543893	8.454853682981168
Qwen3-8B	magicoder	42	base_model.model.model.layers.5.self_attn.k_proj	0.8641005122365151	0.5415257243510913	2.5461872628326883
Qwen3-8B	magicoder	42	base_model.model.model.layers.5.self_attn.o_proj	0.6857700455824317	0.29543482896849554	5.3880750462926255
Qwen3-8B	magicoder	42	base_model.model.model.layers.5.self_attn.q_proj	0.752649293070103	0.30951716961365877	5.913108193745822
Qwen3-8B	magicoder	42	base_model.model.model.layers.5.self_attn.v_proj	0.5261550355057302	0.17108631033262442	9.457948426680655
Qwen3-8B	magicoder	42	base_model.model.model.layers.6.mlp.down_proj	0.34881752975991775	0.09988956311142615	12.194286014372443
Qwen3-8B	magicoder	42	base_model.model.model.layers.6.mlp.gate_proj	0.6574983232052993	0.21724349058947975	9.160005926799085
Qwen3-8B	magicoder	42	base_model.model.model.layers.6.mlp.up_proj	0.5679763771031838	0.19162080241211393	8.785677098308861
Qwen3-8B	magicoder	42	base_model.model.model.layers.6.self_attn.k_proj	0.9147712609679235	0.6282992820073786	2.119785403322847
Qwen3-8B	magicoder	42	base_model.model.model.layers.6.self_attn.o_proj	0.7537769797676797	0.41287772237174697	3.333057757439344
Qwen3-8B	magicoder	42	base_model.model.model.layers.6.self_attn.q_proj	0.7368621822581696	0.2931776033404289	6.317001141189762
Qwen3-8B	magicoder	42	base_model.model.model.layers.6.self_attn.v_proj	0.6670846373164147	0.26518542712923976	6.327943160290214
Qwen3-8B	magicoder	42	base_model.model.model.layers.7.mlp.down_proj	0.46266956359236533	0.207259998208972	4.983229412451145
Qwen3-8B	magicoder	42	base_model.model.model.layers.7.mlp.gate_proj	0.7255919092318489	0.2553161911475819	8.076592085218953
Qwen3-8B	magicoder	42	base_model.model.model.layers.7.mlp.up_proj	0.4867409444050074	0.14299596519629074	11.586391360589767
Qwen3-8B	magicoder	42	base_model.model.model.layers.7.self_attn.k_proj	0.7702811121408754	0.3548729831465089	4.711428697581406
Qwen3-8B	magicoder	42	base_model.model.model.layers.7.self_attn.o_proj	0.6592498851791883	0.32897898755513627	4.015723538097631
Qwen3-8B	magicoder	42	base_model.model.model.layers.7.self_attn.q_proj	0.7407063172974333	0.28385807772150007	6.809097963550379
Qwen3-8B	magicoder	42	base_model.model.model.layers.7.self_attn.v_proj	0.5450204445057191	0.1777055089625407	9.406407832218719
Qwen3-8B	magicoder	42	base_model.model.model.layers.8.mlp.down_proj	0.4959469474295052	0.23955626388943446	4.286031717338287
Qwen3-8B	magicoder	42	base_model.model.model.layers.8.mlp.gate_proj	0.6678861996651992	0.3193368849595396	4.374281929746215
Qwen3-8B	magicoder	42	base_model.model.model.layers.8.mlp.up_proj	0.6578802496812038	0.2918093900826849	5.082708129662161
Qwen3-8B	magicoder	42	base_model.model.model.layers.8.self_attn.k_proj	0.745374247174635	0.3556087869480243	4.393430898990381
Qwen3-8B	magicoder	42	base_model.model.model.layers.8.self_attn.o_proj	0.5464999361393227	0.17868741973848667	9.35389037552051
Qwen3-8B	magicoder	42	base_model.model.model.layers.8.self_attn.q_proj	0.6480141852750638	0.21415614544414127	9.15604551203319
Qwen3-8B	magicoder	42	base_model.model.model.layers.8.self_attn.v_proj	0.4856291294500056	0.15480480738176194	9.841030357330073
Qwen3-8B	magicoder	42	base_model.model.model.layers.9.mlp.down_proj	0.47035148500127566	0.1981774768766975	5.632957173657468
Qwen3-8B	magicoder	42	base_model.model.model.layers.9.mlp.gate_proj	0.6126648423875165	0.24677124871170095	6.163917266981691
Qwen3-8B	magicoder	42	base_model.model.model.layers.9.mlp.up_proj	0.6525118148976782	0.26813055039082023	5.922214866965104
Qwen3-8B	magicoder	42	base_model.model.model.layers.9.self_attn.k_proj	0.7042164853843284	0.36880480719932085	3.646021526808904
Qwen3-8B	magicoder	42	base_model.model.model.layers.9.self_attn.o_proj	0.6306892070934121	0.2398865754484295	6.912241590461033
Qwen3-8B	magicoder	42	base_model.model.model.layers.9.self_attn.q_proj	0.7146781214356432	0.2581572534921435	7.663943781433376
Qwen3-8B	magicoder	42	base_model.model.model.layers.9.self_attn.v_proj	0.6023387476682227	0.23330862122420643	6.66530502771177
Qwen3-8B	metamath	42	base_model.model.model.layers.0.mlp.down_proj	0.5426871793764037	0.33018117321419815	2.701434928742011
Qwen3-8B	metamath	42	base_model.model.model.layers.0.mlp.gate_proj	0.6814742740600551	0.24338798383269886	7.839722043957492
Qwen3-8B	metamath	42	base_model.model.model.layers.0.mlp.up_proj	0.800052568663205	0.35567119422599014	5.059873525395263
Qwen3-8B	metamath	42	base_model.model.model.layers.0.self_attn.k_proj	0.8691431931661785	0.6501396717440374	1.7871842614836142
Qwen3-8B	metamath	42	base_model.model.model.layers.0.self_attn.o_proj	0.7373805630294505	0.313847831112204	5.520076644267236
Qwen3-8B	metamath	42	base_model.model.model.layers.0.self_attn.q_proj	0.7569805557426225	0.43661308191404735	3.005909909593225
Qwen3-8B	metamath	42	base_model.model.model.layers.0.self_attn.v_proj	0.7282568577322202	0.29225644470397116	6.209276110422408
Qwen3-8B	metamath	42	base_model.model.model.layers.1.mlp.down_proj	0.5043995769432726	0.27280524897525393	3.418566109480029
Qwen3-8B	metamath	42	base_model.model.model.layers.1.mlp.gate_proj	0.3210193968921226	0.08671643107986236	13.704391526848253
Qwen3-8B	metamath	42	base_model.model.model.layers.1.mlp.up_proj	0.5646394988386421	0.20066905480976324	7.917383851431334
Qwen3-8B	metamath	42	base_model.model.model.layers.1.self_attn.k_proj	0.7061733479672764	0.48332719184542844	2.1347164021894627
Qwen3-8B	metamath	42	base_model.model.model.layers.1.self_attn.o_proj	0.6256114714099916	0.32327035856649794	3.7452226145963072
Qwen3-8B	metamath	42	base_model.model.model.layers.1.self_attn.q_proj	0.4630065995933219	0.14016188094753518	10.912255568905714
Qwen3-8B	metamath	42	base_model.model.model.layers.1.self_attn.v_proj	0.46553697695034524	0.17574539048219381	7.016822299352454
Qwen3-8B	metamath	42	base_model.model.model.layers.10.mlp.down_proj	0.5404538890041375	0.29420567899484007	3.3745447322636872
Qwen3-8B	metamath	42	base_model.model.model.layers.10.mlp.gate_proj	0.4914884079558919	0.15745921788490702	9.742947863033603
Qwen3-8B	metamath	42	base_model.model.model.layers.10.mlp.up_proj	0.6555500583272255	0.2666568371361039	6.043746968810255
Qwen3-8B	metamath	42	base_model.model.model.layers.10.self_attn.k_proj	0.6517196568644091	0.36616308473226367	3.1679077333029038
Qwen3-8B	metamath	42	base_model.model.model.layers.10.self_attn.o_proj	0.6695547856666708	0.34314368439794457	3.8073273353824804
Qwen3-8B	metamath	42	base_model.model.model.layers.10.self_attn.q_proj	0.470208478121462	0.1601092717459378	8.62477842358593
Qwen3-8B	metamath	42	base_model.model.model.layers.10.self_attn.v_proj	0.5665676763570684	0.28122212062642543	4.058865214721732
Qwen3-8B	metamath	42	base_model.model.model.layers.11.mlp.down_proj	0.6124840398042282	0.33854875010052543	3.2730084237467327
Qwen3-8B	metamath	42	base_model.model.model.layers.11.mlp.gate_proj	0.5302242453449536	0.18073665012226012	8.606502677585791
Qwen3-8B	metamath	42	base_model.model.model.layers.11.mlp.up_proj	0.7496837347095828	0.3354905833291352	4.993390231557642
Qwen3-8B	metamath	42	base_model.model.model.layers.11.self_attn.k_proj	0.5907390187919285	0.33355109042040737	3.1366537847524407
Qwen3-8B	metamath	42	base_model.model.model.layers.11.self_attn.o_proj	0.7583291258136099	0.40895328128823794	3.438492480666862
Qwen3-8B	metamath	42	base_model.model.model.layers.11.self_attn.q_proj	0.573406846313241	0.21192004340002416	7.32119002843949
Qwen3-8B	metamath	42	base_model.model.model.layers.11.self_attn.v_proj	0.4928784965401376	0.23218035413889834	4.50639030097209
Qwen3-8B	metamath	42	base_model.model.model.layers.12.mlp.down_proj	0.7364493772590516	0.4143701086275489	3.158704216292823
Qwen3-8B	metamath	42	base_model.model.model.layers.12.mlp.gate_proj	0.5293271122474847	0.17577065186042798	9.068919600756466
Qwen3-8B	metamath	42	base_model.model.model.layers.12.mlp.up_proj	0.8165095566291803	0.4528124515790888	3.2515154575425425
Qwen3-8B	metamath	42	base_model.model.model.layers.12.self_attn.k_proj	0.6751277798227904	0.38098723542250296	3.1401551493526036
Qwen3-8B	metamath	42	base_model.model.model.layers.12.self_attn.o_proj	0.6437793614925846	0.32559516676434447	3.909472843173473
Qwen3-8B	metamath	42	base_model.model.model.layers.12.self_attn.q_proj	0.6594094732125282	0.2989130573650224	4.866543287143254
Qwen3-8B	metamath	42	base_model.model.model.layers.12.self_attn.v_proj	0.42308894333700353	0.1762523711284828	5.762267498242612
Qwen3-8B	metamath	42	base_model.model.model.layers.13.mlp.down_proj	0.7454435977653966	0.470976302322899	2.50513691673152
Qwen3-8B	metamath	42	base_model.model.model.layers.13.mlp.gate_proj	0.6466225651485634	0.22941855192641666	7.944098927632307
Qwen3-8B	metamath	42	base_model.model.model.layers.13.mlp.up_proj	0.7671517287183006	0.3535508625244298	4.708241530934359
Qwen3-8B	metamath	42	base_model.model.model.layers.13.self_attn.k_proj	0.6219515418769972	0.34945576644298154	3.1675878985733843
Qwen3-8B	metamath	42	base_model.model.model.layers.13.self_attn.o_proj	0.6849363140367769	0.36472354516911476	3.5267346384841938
Qwen3-8B	metamath	42	base_model.model.model.layers.13.self_attn.q_proj	0.6690801053129695	0.3170274936211761	4.454124772926252
Qwen3-8B	metamath	42	base_model.model.model.layers.13.self_attn.v_proj	0.6548950246983262	0.40695337364972645	2.5897275436191594
Qwen3-8B	metamath	42	base_model.model.model.layers.14.mlp.down_proj	0.7285382407425887	0.39453596618268705	3.4098204060908026
Qwen3-8B	metamath	42	base_model.model.model.layers.14.mlp.gate_proj	0.6271512992597355	0.23323548141155792	7.230284969329857
Qwen3-8B	metamath	42	base_model.model.model.layers.14.mlp.up_proj	0.7782542017922929	0.3893246123182636	3.9959424846966276
Qwen3-8B	metamath	42	base_model.model.model.layers.14.self_attn.k_proj	0.7124352283147998	0.45259838130665253	2.4777916189637494
Qwen3-8B	metamath	42	base_model.model.model.layers.14.self_attn.o_proj	0.7538315746975142	0.48496214375995217	2.416200504906439
Qwen3-8B	metamath	42	base_model.model.model.layers.14.self_attn.q_proj	0.6189611058738449	0.26363994316207595	5.5119377087224875
Qwen3-8B	metamath	42	base_model.model.model.layers.14.self_attn.v_proj	0.7085214995486484	0.39887217788633483	3.1552848869446253
Qwen3-8B	metamath	42	base_model.model.model.layers.15.mlp.down_proj	0.7920536943929922	0.5516146757341994	2.0617576935652644
Qwen3-8B	metamath	42	base_model.model.model.layers.15.mlp.gate_proj	0.5562209030488341	0.2028835405845784	7.51624591994932
Qwen3-8B	metamath	42	base_model.model.model.layers.15.mlp.up_proj	0.8063442082365289	0.40528032308615614	3.958493210773231
Qwen3-8B	metamath	42	base_model.model.model.layers.15.self_attn.k_proj	0.730641633592625	0.4753684302947758	2.3623713035814915
Qwen3-8B	metamath	42	base_model.model.model.layers.15.self_attn.o_proj	0.7280121063711967	0.3890644496361428	3.501338538625482
Qwen3-8B	metamath	42	base_model.model.model.layers.15.self_attn.q_proj	0.6424757793727359	0.32256943225862483	3.9670447553890114
Qwen3-8B	metamath	42	base_model.model.model.layers.15.self_attn.v_proj	0.7017230394913928	0.4335443976501114	2.6197769372026536
Qwen3-8B	metamath	42	base_model.model.model.layers.16.mlp.down_proj	0.6203511960448195	0.8101435042322364	0.586342452841501
Qwen3-8B	metamath	42	base_model.model.model.layers.16.mlp.gate_proj	0.5980025991162082	0.23327159515766147	6.571771048897816
Qwen3-8B	metamath	42	base_model.model.model.layers.16.mlp.up_proj	0.7065851073601989	0.31886321430858366	4.910436732165264
Qwen3-8B	metamath	42	base_model.model.model.layers.16.self_attn.k_proj	0.7845893520590389	0.5582496709510155	1.9752763694123454
Qwen3-8B	metamath	42	base_model.model.model.layers.16.self_attn.o_proj	0.8155713220551066	0.48295982314499264	2.851687191150928
Qwen3-8B	metamath	42	base_model.model.model.layers.16.self_attn.q_proj	0.6517479650125921	0.314470092189976	4.2953709107724585
Qwen3-8B	metamath	42	base_model.model.model.layers.16.self_attn.v_proj	0.6312480312650094	0.35083143923520077	3.2374499503492236
Qwen3-8B	metamath	42	base_model.model.model.layers.17.mlp.down_proj	0.6563987398331711	0.3818244970378749	2.9553430526953632
Qwen3-8B	metamath	42	base_model.model.model.layers.17.mlp.gate_proj	0.5351750230649265	0.2037220541564868	6.901056447541734
Qwen3-8B	metamath	42	base_model.model.model.layers.17.mlp.up_proj	0.5756752018429947	0.25298796185464983	5.177919941545026
Qwen3-8B	metamath	42	base_model.model.model.layers.17.self_attn.k_proj	0.7460875152639644	0.500469386822489	2.2224116801014566
Qwen3-8B	metamath	42	base_model.model.model.layers.17.self_attn.o_proj	0.7536022323950804	0.5232294924583416	2.07443543110621
Qwen3-8B	metamath	42	base_model.model.model.layers.17.self_attn.q_proj	0.601271723242243	0.2804818571027777	4.595491973337067
Qwen3-8B	metamath	42	base_model.model.model.layers.17.self_attn.v_proj	0.5988896520360049	0.30361139507223084	3.89096642737749
Qwen3-8B	metamath	42	base_model.model.model.layers.18.mlp.down_proj	0.6731028833979719	0.43334026645534085	2.4127082535022604
Qwen3-8B	metamath	42	base_model.model.model.layers.18.mlp.gate_proj	0.6061666941217944	0.24759678333293628	5.993688167435346
Qwen3-8B	metamath	42	base_model.model.model.layers.18.mlp.up_proj	0.6676100950193169	0.32352703509805864	4.25818606776453
Qwen3-8B	metamath	42	base_model.model.model.layers.18.self_attn.k_proj	0.7552058898423877	0.6140224811199834	1.512732690946427
Qwen3-8B	metamath	42	base_model.model.model.layers.18.self_attn.o_proj	0.8278466570481652	0.48819395007197164	2.8755108623900094
Qwen3-8B	metamath	42	base_model.model.model.layers.18.self_attn.q_proj	0.746226762011214	0.43189903539772906	2.9852257016641124
Qwen3-8B	metamath	42	base_model.model.model.layers.18.self_attn.v_proj	0.7472875488897116	0.49644655011390326	2.265846568390107
Qwen3-8B	metamath	42	base_model.model.model.layers.19.mlp.down_proj	0.7079708924633976	0.5614809117755358	1.5898670619973772
Qwen3-8B	metamath	42	base_model.model.model.layers.19.mlp.gate_proj	0.6353690614082992	0.29991146198738017	4.488135904360677
Qwen3-8B	metamath	42	base_model.model.model.layers.19.mlp.up_proj	0.7026509983762879	0.37015723149413216	3.603353408066057
Qwen3-8B	metamath	42	base_model.model.model.layers.19.self_attn.k_proj	0.7916332747673596	0.6449347240240425	1.5066645165672417
Qwen3-8B	metamath	42	base_model.model.model.layers.19.self_attn.o_proj	0.7944101469453293	0.6223157236177169	1.6295512254329738
Qwen3-8B	metamath	42	base_model.model.model.layers.19.self_attn.q_proj	0.7199955746249788	0.3644053900190067	3.9038225640704334
Qwen3-8B	metamath	42	base_model.model.model.layers.19.self_attn.v_proj	0.6358674815101042	0.3750787357988062	2.8740104575517185
Qwen3-8B	metamath	42	base_model.model.model.layers.2.mlp.down_proj	0.6415302757553245	0.3543919165434283	3.2769264893062706
Qwen3-8B	metamath	42	base_model.model.model.layers.2.mlp.gate_proj	0.33772722639431646	0.08918902250678916	14.338685473218822
Qwen3-8B	metamath	42	base_model.model.model.layers.2.mlp.up_proj	0.39823207074201883	0.11611266746841814	11.762868976732436
Qwen3-8B	metamath	42	base_model.model.model.layers.2.self_attn.k_proj	0.7260427932407916	0.47749024562540443	2.3120404596046633
Qwen3-8B	metamath	42	base_model.model.model.layers.2.self_attn.o_proj	0.6127512145936919	0.26880953137910335	5.1961183473470385
Qwen3-8B	metamath	42	base_model.model.model.layers.2.self_attn.q_proj	0.5703075721049095	0.1939774263419139	8.644022525043619
Qwen3-8B	metamath	42	base_model.model.model.layers.2.self_attn.v_proj	0.45035094577995277	0.2392531956124707	3.5431265465272763
Qwen3-8B	metamath	42	base_model.model.model.layers.20.mlp.down_proj	0.7443031053322386	0.6161265559278738	1.4593511546030034
Qwen3-8B	metamath	42	base_model.model.model.layers.20.mlp.gate_proj	0.6003555458952129	0.29057259146230535	4.268819191941663
Qwen3-8B	metamath	42	base_model.model.model.layers.20.mlp.up_proj	0.6848346642390144	0.3296178738315008	4.316681066166072
Qwen3-8B	metamath	42	base_model.model.model.layers.20.self_attn.k_proj	0.7463586581053088	0.6300440509681081	1.4033090305687839
Qwen3-8B	metamath	42	base_model.model.model.layers.20.self_attn.o_proj	0.8688745490447465	0.6572519979100319	1.7476333443681626
Qwen3-8B	metamath	42	base_model.model.model.layers.20.self_attn.q_proj	0.7368506289883757	0.3970186016091591	3.444587382721243
Qwen3-8B	metamath	42	base_model.model.model.layers.20.self_attn.v_proj	0.7028070286082887	0.5797476743147298	1.4695831439985525
Qwen3-8B	metamath	42	base_model.model.model.layers.21.mlp.down_proj	0.7570262293015506	0.6205509746040674	1.4882192923606758
Qwen3-8B	metamath	42	base_model.model.model.layers.21.mlp.gate_proj	0.6345565499903292	0.2674248264842403	5.63037365336691
