case	base_model	task	module	layer	module_type	utility	utility_ci_low	utility_ci_high	functional_concentration	raw_concentration	gradient_compatibility	gradient_importance	p99_contribution	utility_z_within_case
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.28.self_attn.v_proj	28	v_proj	-3.711326280608773e-05	-0.00041637940885266286	0.00033928577613551164	0.33131913249636946	0.3408637866906315	-1.16813520526769e-06	2.495298624170659e-05	0.0366596668539626	-0.2465793493025879
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.29.mlp.down_proj	29	down_proj	-3.6001845728605986e-05	-0.0005752467244747095	0.0005624116005492392	0.39744962712959386	0.3897369062102244	-2.1484037402743615e-05	6.0462058040151256e-05	0.02910641991251421	-0.24313080624747174
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.29.mlp.gate_proj	29	gate_proj	-0.0006669244612567127	-0.0016366294425097295	0.00017170498758787203	0.952402528614527	0.608415646878518	0.0001772879466864222	0.00014202556210893787	0.14614191357317247	-2.2007791528295138
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.29.mlp.up_proj	29	up_proj	0.0003296908689662814	-0.0006087468209443614	0.0013007999048568306	0.9006137265960376	0.4708561232741791	-0.00023950553477211978	0.00017650404382522347	0.11724473401071668	0.8915531005582948
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.29.self_attn.k_proj	29	k_proj	-0.0002088380861096084	-0.0006974136907956563	0.0002979349548695606	0.7099439530491931	0.3553582969883223	-3.5376163674818336e-05	3.256963787320796e-05	0.011007684855727727	-0.7794130251501995
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.29.self_attn.o_proj	29	o_proj	-0.00017620244761928916	-0.0007614751870278269	0.0003913238353561607	0.5769546179599927	0.2535559050414002	3.159866697909452e-05	4.204936376470608e-05	0.058218150678119016	-0.6781500458912535
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.29.self_attn.q_proj	29	q_proj	0.00018535606795921922	-0.0002645961139933206	0.0006433710339479145	0.5577802047583568	0.28280382041943714	-1.3363586157039563e-06	5.7646583732158174e-05	0.012119116104882094	0.4437061259983286
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.29.self_attn.v_proj	29	v_proj	0.00041909143328666687	4.963367246091463e-07	0.0008618931053206324	0.6647945233339623	0.3744929917222001	-3.778306935886589e-05	2.3848670018238942e-05	0.05787854826260607	1.1689482400221258
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.3.mlp.down_proj	3	down_proj	-9.88519168458879e-05	-0.0007766876005916856	0.0005179992018383925	0.3590702240404831	0.30001209709194926	9.052376565895285e-05	6.764337390161102e-05	0.02377413581404848	-0.4381441641096286
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.3.mlp.gate_proj	3	gate_proj	-3.6426528822630644e-05	-0.0009106045195949264	0.000753093617095146	0.8496920058601537	0.34349705190123625	-0.0002674555082775127	9.991451428096949e-05	0.06712612678721133	-0.24444852752798538
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.3.mlp.up_proj	3	up_proj	3.70422494597733e-05	-0.0007283520884811878	0.000779279743437655	0.2167870195823095	0.177731991866025	-6.186261981831977e-05	0.00011399714924266953	0.042093919987402355	-0.0164870806085993
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.3.self_attn.k_proj	3	k_proj	0.0006361824925988913	0.00011190536315552892	0.0012240622134413568	0.41525985716892544	0.2634817128604121	1.2071221947742632e-05	4.5848487527180205e-05	0.004140000797114526	1.842545830060309
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.3.self_attn.o_proj	3	o_proj	-0.00016030296683311462	-0.0008867832948453724	0.0005185990827158093	0.3509333505543305	0.21021548306821283	-5.2116747278093375e-05	7.923615372778277e-05	0.047208849043081605	-0.6288165911909267
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.3.self_attn.q_proj	3	q_proj	0.00032344303326681256	-0.000464764327625744	0.0010347089904826133	0.45377753816438976	0.2207338612508434	-2.6081327999352935e-06	7.747347277830068e-05	0.005747734323784696	0.8721671015058697
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.3.self_attn.v_proj	3	v_proj	0.0005571708315983415	-2.6797674945555603e-05	0.0011494638602016494	0.39065945032704924	0.25950647711864244	-4.7790553132379636e-05	4.824598197494851e-05	0.03744254319889057	1.5973857363950084
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.30.mlp.down_proj	30	down_proj	-0.00010318274144083261	-0.0006406295113265514	0.0004280122084310275	0.46243227603427617	0.4088318015173527	0.00012563024764022048	0.00011839703066324122	0.04427539959862232	-0.45158199530947196
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.30.mlp.gate_proj	30	gate_proj	-0.0014122874126769602	-0.0023074621698469856	-0.0006069416995160287	0.9540477295352222	0.7203951306151808	-4.324547281780126e-05	0.00016025413222871764	0.11844069637899544	-4.513516901546899
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.30.mlp.up_proj	30	up_proj	-0.0004926391993649304	-0.0011495534010464326	0.00012701240193564392	0.8529140345415046	0.44497563500519066	-0.0002223257665561637	0.0002030820981710925	0.0693391340636324	-1.6600008602484542
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.30.self_attn.k_proj	30	k_proj	-0.00010810047388076782	-0.0006174791837111115	0.0003827193402685221	0.947133135743876	0.5510878206181482	2.2528256105472148e-05	5.714471020717055e-05	0.029206791370718747	-0.46684090431515674
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.30.self_attn.o_proj	30	o_proj	-6.199884228408337e-05	-0.00041765453061088915	0.00033572923275642085	0.472703909880002	0.2264370458800211	9.757222439009283e-06	6.322753032724636e-05	0.0782255171131306	-0.3237951794532569
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.30.self_attn.q_proj	30	q_proj	-0.00013375835260376334	-0.0007643984092283062	0.00042782057425938525	0.9294441403363988	0.48647327252293027	-8.885704446085536e-05	7.719370465288474e-05	0.041055811506064126	-0.546453051070795
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.30.self_attn.v_proj	30	v_proj	0.00010832271073013544	-0.00041061842639464883	0.000643870886415243	0.5965596283786159	0.2726881334142583	-1.0405153731984668e-05	2.9132158386750125e-05	0.03704531724861894	0.20468438117634175
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.31.mlp.down_proj	31	down_proj	8.925539441406727e-05	-0.0003640766255557537	0.0005902314151171593	0.164698735513001	0.1985945988465337	-0.00022129626080603996	0.0003118186839592367	0.021357361698834513	0.14552165766442038
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.31.mlp.gate_proj	31	gate_proj	-0.00031389767536893487	-0.0013314575742697343	0.0009097033427678975	0.9677743302999537	0.7272624382520434	3.9946870353200664e-05	0.0001955954526039444	0.06772111933887291	-1.1053955246584084
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.31.mlp.up_proj	31	up_proj	-0.00036931101931259036	-0.0011510009644553065	0.00037014007102698077	0.7812847113449441	0.39268954647851806	-0.00034671971923974654	0.0002755088302788123	0.029321096954760182	-1.277333950195869
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.31.self_attn.k_proj	31	k_proj	0.00016311637591570616	-0.00015553974080830812	0.0004814781423192468	0.5191051187465671	0.2898316370338278	1.4562145532116235e-05	4.768440170811001e-05	0.008410385911263944	0.37470004619401764
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.31.self_attn.o_proj	31	o_proj	5.552207585424185e-05	-0.0002821595669956878	0.00040216415363829576	0.35311910206261166	0.2533439520486217	-6.121108030913083e-05	8.568087852596655e-05	0.03736876608467222	0.04085275901019923
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.31.self_attn.q_proj	31	q_proj	-0.00033017114037647843	-0.0008979207093943841	0.00018205116357421496	0.6541265739736528	0.2839300674720852	5.188220310967527e-05	0.0001054146641244426	0.01385331503678425	-1.1558893904370384
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.31.self_attn.v_proj	31	v_proj	0.0001989187439903617	-4.519910144153982e-05	0.0004558566142804919	0.1980096467721183	0.19231507424969713	-1.569848623910149e-05	4.0658144004353536e-05	0.021313203647454596	0.48578886269872373
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.4.mlp.down_proj	4	down_proj	0.00031229661544784904	-0.00046878433786332605	0.0010971745985443701	0.3403765534400762	0.2920318728564603	-1.7959613452734247e-05	9.74290506967027e-05	0.028395963263019363	0.8375816137193182
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.4.mlp.gate_proj	4	gate_proj	0.0002027481677941978	-0.0003922300573321991	0.0008309851080412045	0.7128811765691855	0.28181536611263436	-0.00015272278254887048	0.00010440530516192553	0.0523699173920725	0.49767093031436416
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.4.mlp.up_proj	4	up_proj	-4.486413672566414e-06	-0.000691438716603443	0.0006096855795476582	0.18818456787199547	0.1839527535990951	1.5693581608339865e-05	0.00013251984039618227	0.03708975261939755	-0.14534364196159097
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.4.self_attn.k_proj	4	k_proj	0.0003675845800898969	-0.0002658405981492251	0.0010795375375892034	0.45427552735980303	0.3323255892300226	4.506403709551393e-05	3.987572602310396e-05	0.004815019107456072	1.0091310080563638
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.4.self_attn.o_proj	4	o_proj	0.0003135644947178662	-0.0004158423384069465	0.0010802647375385275	0.27322117173982247	0.19121446241995238	-2.0743953742698676e-06	9.065382089907651e-05	0.050971364404779826	0.8415156330356762
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.4.self_attn.q_proj	4	q_proj	6.894406396895647e-05	-0.0007474463229300454	0.0008403570711379868	0.3917279166093785	0.20291235985111541	-0.00013214426658040944	0.00010424904623196392	0.006408837741134387	0.0824989644146786
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.4.self_attn.v_proj	4	v_proj	0.0007544623222202063	-1.0418822057545182e-05	0.0016464965825434771	0.6567542430490714	0.4615818776748092	-7.745156851789745e-05	5.4698042995952485e-05	0.05838309126962834	2.209548545121262
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.5.mlp.down_proj	5	down_proj	0.000496594759169966	-0.00013409428793238474	0.0012163931984105147	0.39766809016449345	0.3926770412438117	-6.37433740946978e-05	9.525548939813642e-05	0.029554211134946662	1.4094282197151196
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.5.mlp.gate_proj	5	gate_proj	-0.00012287992285564542	-0.001034635864198208	0.0007182946224929765	0.9296983882884038	0.5345533403842981	0.00012323052679126824	0.00014006286331528204	0.08196009090044708	-0.5126990858686025
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.5.mlp.up_proj	5	up_proj	0.00035311729880049825	-0.000271390336274635	0.0010358952931710519	0.29061625061392093	0.17483972160123135	-0.00011292976466913102	0.00015166400455822606	0.03655791047450808	0.9642414311119359
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.5.self_attn.k_proj	5	k_proj	0.0003521873732097447	-0.00021270114375511185	0.000922881810402032	0.35362268445361683	0.2695946549790478	-1.0293710702146918e-05	4.606147763705671e-05	0.005449308626266877	0.9613560260711621
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.5.self_attn.o_proj	5	o_proj	0.00015109666856005788	-0.0003500224818708375	0.0006928282018634489	0.16456525138271427	0.17629740112936115	-5.767135805087392e-05	9.94458948069778e-05	0.059375674850683	0.3374048856591729
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.5.self_attn.q_proj	5	q_proj	-0.0003421708242967725	-0.0009769863419933245	0.0002455821493640534	0.3446177888120179	0.21021870144969537	-1.1156512024954026e-05	6.959525037303806e-05	0.007097641141209627	-1.1931224215694027
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.5.self_attn.v_proj	5	v_proj	0.0005418525543063879	-8.916156948544086e-05	0.0012442703708074984	0.5555184260089047	0.35066808454046644	3.8913105300683685e-05	6.207196169449836e-05	0.055813263184788214	1.5498556598451654
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.6.mlp.down_proj	6	down_proj	0.0005147334304638207	-0.00015688358980696647	0.0012513507681433111	0.3610308495464416	0.27484087889907627	5.6745459630869504e-05	0.00010271776553619201	0.03129428406401635	1.465709511578286
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.6.mlp.gate_proj	6	gate_proj	0.0002625848865136504	-0.00043631093867588786	0.0009802283981116488	0.6445370425596836	0.35786971023519076	-0.0002224308394944615	0.00013737762389286526	0.05385713808373236	0.6833343549294115
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.6.mlp.up_proj	6	up_proj	0.0001276934053748846	-0.00045634563430212437	0.0007483097200747562	0.22614685467224352	0.16669734309161682	4.5922118906104565e-05	0.00016086861027191923	0.03365955090190419	0.26478843737933183
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.6.self_attn.k_proj	6	k_proj	-0.0001410742406733334	-0.0008394912932999432	0.0005656965135131029	0.4672184684907888	0.28426269181063807	6.417976910255318e-08	3.8277562219863824e-05	0.005167022383143788	-0.5691530396758715
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.6.self_attn.o_proj	6	o_proj	0.0001132813049480319	-0.0005147202755324543	0.0007522031373810022	0.2055549250721668	0.18617316086180427	-5.078039846664722e-05	0.000108595456957679	0.06289058670671376	0.22007007750918123
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.6.self_attn.q_proj	6	q_proj	0.000656150106806308	-3.838566626654937e-05	0.0013943798243417397	0.5702800197024871	0.2597898371454656	3.8485373667175674e-05	7.891777815281908e-05	0.009621676582891274	1.9045020287703807
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.6.self_attn.v_proj	6	v_proj	-0.00022665574215352535	-0.0007836531440261751	0.0003462271473836152	0.5601299697369981	0.3254434367546102	9.08668198253511e-06	6.643159471772454e-05	0.0507638899228867	-0.8346982598776709
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.7.mlp.down_proj	7	down_proj	-0.00017108669271692634	-0.0008018330132472329	0.0004383115330710999	0.6308225835126109	0.5359748515403931	7.320372270811908e-05	0.00010246871454144612	0.035820491796074785	-0.6622767059924344
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.7.mlp.gate_proj	7	gate_proj	-8.854764746502042e-05	-0.0007989955294760876	0.0006327315291855483	0.8201675502944054	0.3961017428213616	-0.00038830995904610315	0.00014748596913862025	0.06156867198789527	-0.40617172340181484
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.7.mlp.up_proj	7	up_proj	-0.00011812022421509027	-0.0007361588970525191	0.0005347341066226351	0.212174872768355	0.180457829435816	-0.00031178504708212647	0.00018250411650589721	0.03531440846509015	-0.49793052955981937
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.7.self_attn.k_proj	7	k_proj	0.00016852968838065863	-0.00044227550097275525	0.0007996381726115942	0.48072987302791675	0.35657005482397713	-3.4666843560744704e-05	3.92002173225759e-05	0.005090794405482037	0.3914966579110913
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.7.self_attn.o_proj	7	o_proj	0.00016378815053030849	-0.00044289061333984135	0.0007753036450594663	0.29700889274197634	0.26147215701390203	-7.551053835867528e-05	0.00012126425342184465	0.05370101833056847	0.376784451525488
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.7.self_attn.q_proj	7	q_proj	0.0003892381791956723	-0.00019824936462100595	0.0010291030863299963	0.3974179157664899	0.20317311571114866	-7.328679324732193e-05	8.727991883354418e-05	0.008243740147784723	1.0763185385770273
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.7.self_attn.v_proj	7	v_proj	-0.0002188666840083897	-0.000845755307818763	0.0004144893930060781	0.3082480062236877	0.262802143731719	-4.992178676792494e-05	5.394794044794946e-05	0.04363944658576047	-0.8105301029215396
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.8.mlp.down_proj	8	down_proj	-0.00026232219533994794	-0.0008990792077383957	0.00031012763356556963	0.38280492210967115	0.3402584647182778	-5.884699454923837e-06	9.43872122429108e-05	0.03078758978840932	-0.9453653550021687
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.8.mlp.gate_proj	8	gate_proj	-0.0005753351142629981	-0.0014180439990013837	0.00023729516542516453	0.827319606181752	0.40672247587046	-0.0002388218963032193	0.00016273786891293809	0.057106196604054936	-1.9165925833614128
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.8.mlp.up_proj	8	up_proj	-6.86446437612176e-05	-0.0006747251783963293	0.0005541212187381449	0.39184912799741667	0.24009258720819404	-3.544506269336125e-05	0.0001639321850072298	0.035100591687645545	-0.34441600037997916
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.8.self_attn.k_proj	8	k_proj	0.00014007481513544917	-0.0003487304100417532	0.0006569525183294898	0.3352053742007687	0.24567757515819896	-1.9147156927139887e-05	3.507250903692538e-05	0.005391500544683087	0.30320590055084207
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.8.self_attn.o_proj	8	o_proj	-9.087752550840378e-05	-0.0009001757600344718	0.0009042313846293831	0.2553593385201488	0.20832715554376594	-7.099096377643816e-05	0.00013149202357962743	0.0669259921325106	-0.4134009489630977
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.8.self_attn.q_proj	8	q_proj	0.0003565846127457917	-0.00024844571016728877	0.0009953843982657398	0.2244192599965054	0.19358605304655893	-4.344016064438777e-05	8.719289593632775e-05	0.00954090453070369	0.9749999318298138
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.8.self_attn.v_proj	8	v_proj	1.640839036554098e-05	-0.00047265152097679674	0.000524339385447091	0.3771939533414161	0.30833868501541317	-7.332853604902183e-06	5.9994325618459884e-05	0.044454228459883775	-0.08051052682096803
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.9.mlp.down_proj	9	down_proj	0.00021923333406448364	-0.00037562583456747235	0.0008487235696520645	0.3248116444020053	0.31527451512940263	-0.0001811390779667124	0.00011259021582353057	0.033000859357281566	0.5488216700372414
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.9.mlp.gate_proj	9	gate_proj	-0.00021721579832956195	-0.000811292250000406	0.00040395301184616817	0.8357361695827755	0.3924288220808562	-3.907805725571515e-05	0.0001394591949294243	0.0512036904217728	-0.8054076781740165
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.9.mlp.up_proj	9	up_proj	0.00037915032589808106	-0.00023182100412668657	0.0009923675155732782	0.17624721632372045	0.18898040923072576	-0.0002642860817486468	0.00020071632554567376	0.033386515624416864	1.0450176011204402
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.9.self_attn.k_proj	9	k_proj	0.00033349316800013185	-0.00040135305607691407	0.001073749380884692	0.8350699065139678	0.4253533889428012	4.440533786784483e-05	3.988096655105323e-05	0.009824739223113096	0.9033510045066218
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.9.self_attn.o_proj	9	o_proj	-0.00022827612701803446	-0.0008555529260775074	0.00037430279771797265	0.2543880156784911	0.22089020738772844	-5.696607137920954e-05	0.00016383109179828948	0.0654039669362523	-0.8397260456516482
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.9.self_attn.q_proj	9	q_proj	3.678083885461092e-06	-0.000589470032718964	0.000581466637959238	0.3343941060430221	0.2295762939849598	1.948363488267286e-06	9.180856548436951e-05	0.009715115863994695	-0.12001055870895293
